C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,sexo_mujer,sexo_hombre,edad,grupo_edad,joven,adulto_mayor,jefe_hogar,conyuge,hijo_hogar,tiene_discapacidad,cantidad_limitaciones,lengua_materna_indigena,autoidentificacion_indigena,autoidentificacion_afro,autoidentificacion_mestizo,nivel_educativo_ord,educacion_basica_o_menos,secundaria_completa,superior_incompleta,superior_completa,universitaria_completa_o_mas,educacion_superior,brecha_educativa_baja,grupo_educativo,trabajador_independiente,trabajador_dependiente,empleador,trabajador_hogar,trabajador_familiar_no_remunerado,sector_publico,sector_privado,empresa_registrada_sunat,empresa_no_registrada_sunat,lleva_libros_contables,posible_informalidad,empresa_pequena,empresa_mediana_grande,busca_otro_empleo,horas_totales,horas_principal,horas_secundaria,trabaja_menos_35h,trabaja_mas_48h,sobrejornada,brecha_horas_normal,tiene_seguro_salud,tiene_essalud,tiene_sis,tiene_afp,tiene_snp,tiene_pension,proteccion_social_completa,ingreso_total,ingreso_principal,ingreso_laboral,ingreso_total_log,ingreso_principal_log,ingreso_laboral_log,ingreso_por_hora,ingreso_por_hora_log,ingreso_secundario_total,tiene_ingreso_secundario,proporcion_ingreso_principal,dependencia_ingreso_principal,bajo_ingreso_relativo,alto_ingreso_relativo,ingreso_cero,ingreso_outlier
1,26.0,3,10,3, ,3,2, , ,5,9998,2,48.0,,48.0,,1400.0,1400.0,1400.0,1400.0,,,,7.244941546337007,7.244941546337007,7.244941546337007,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,26.0,25_34,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1400.0,1400.0,1400.0,7.244941546337007,7.244941546337007,7.244941546337007,6.735950731331793,2.045878389378359,0.0,0,1.0,1,0,0,0,0
2,40.0,1,8,1, ,6, , , ,1,2,1,21.0,,21.0,,1039.0,1039.0,1056.0,844.0,,,,6.946975992135418,6.946975992135418,6.963189985870238,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,40.0,35_44,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,0,0,0,0,1,0,0,0,0,0,0,1,0,1,21.0,21.0,0.0,1,0,0,,1,0,1,0,0,0,0,1039.0,1039.0,1056.0,6.946975992135418,6.946975992135418,6.963189985870238,11.6133289343451,2.534754106758512,0.0,0,1.0,1,0,0,0,0
1,45.0,1,6,5, ,3,5,3,2,1,2,1,63.0,2.0,65.0,,1300.0,1200.0,1300.0,1200.0,,100.0,,7.170888478512505,7.090909822079984,7.170888478512505,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,45.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,1,65.0,63.0,2.0,0,1,1,,1,0,1,0,1,1,1,1300.0,1200.0,1300.0,7.170888478512505,7.090909822079984,7.170888478512505,4.618937644341802,1.7261426147810328,100.0,1,0.9230769230769232,1,0,0,0,0
2,20.0,3,5,4, ,3,5,3,2,1,5,2,42.0,,42.0,,1290.0,1290.0,1290.0,900.0,,,,7.1631723908466425,7.1631723908466425,7.1631723908466425,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,20.0,14_24,1,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,0,42.0,42.0,0.0,0,0,0,,1,0,1,0,0,0,0,1290.0,1290.0,1290.0,7.1631723908466425,7.1631723908466425,7.1631723908466425,7.093368525239194,2.091045025772284,0.0,0,1.0,1,0,0,0,0
1,31.0,3,11,5, ,3,5,1, ,5,1000,2,40.0,,40.0,,3000.0,3000.0,3541.0,3000.0,,,,8.006700845440367,8.006700845440367,8.17244681834278,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,31.0,25_34,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,3000.0,3000.0,3541.0,8.006700845440367,8.006700845440367,8.17244681834278,20.4445727482679,3.0654715946306177,0.0,0,1.0,1,0,1,0,0
2,27.0,1,9,3, ,2, ,2,2,1,2,1,8.0,,8.0,,1300.0,1300.0,1300.0,,1300.0,,,7.170888478512505,7.170888478512505,7.170888478512505,5,2,1,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,1,0,27.0,25_34,1,0,1,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,8.0,0.0,1,0,0,,1,0,1,1,0,1,1,1300.0,1300.0,1300.0,7.170888478512505,7.170888478512505,7.170888478512505,37.52886836027714,3.651407787853184,1300.0,1,1.0,1,0,0,0,0
2,65.0,2,3,4, ,2, ,3,2,1,1,2,5.0,,5.0,,48.0,48.0,48.0,,48.0,,,3.8918202981106265,3.8918202981106265,3.8918202981106265,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,65.0,65_mas,0,1,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5.0,5.0,0.0,1,0,0,,1,0,1,0,0,0,0,48.0,48.0,48.0,3.8918202981106265,3.8918202981106265,3.8918202981106265,2.217090069284065,1.168477245777316,48.0,1,1.0,1,1,0,0,0
2,47.0,2,11,5, ,2, ,3,2,1,2,2,3.0,,30.0,30.0,290.0,290.0,290.0,,210.0,,,5.673323267171493,5.673323267171493,5.673323267171493,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,47.0,45_54,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.0,3.0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,290.0,290.0,290.0,5.673323267171493,5.673323267171493,5.673323267171493,2.232486528098537,1.1732516640135937,210.0,1,1.0,1,1,0,0,0
2,55.0,3,12,2, ,3,5,1, ,4,500,2,9.0,8.0,17.0,,7800.0,4800.0,8799.0,4800.0,,,3000.0,8.962007209588313,8.476579508530941,9.0825070004663,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,1,0,55.0,55_64,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,17.0,9.0,8.0,1,0,0,,1,1,0,1,0,1,1,7800.0,4800.0,8799.0,8.962007209588313,8.476579508530941,9.0825070004663,119.53538921342208,4.791943396231736,3000.0,1,0.6153846153846154,0,0,1,0,1
2,54.0,1,6,5, ,2, ,3,2,1,1,2,60.0,,60.0,,720.0,720.0,720.0,,720.0,,,6.580639137284949,6.580639137284949,6.580639137284949,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,54.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,60.0,60.0,0.0,0,1,0,,1,0,1,0,0,0,0,720.0,720.0,720.0,6.580639137284949,6.580639137284949,6.580639137284949,2.771362586605081,1.3274363649679752,720.0,1,1.0,1,1,0,0,0
1,29.0,1,10,2, ,3,5,1, ,3,70,2,41.0,,50.0,50.0,3897.0,3897.0,3897.0,3897.0,,,,8.268218880067506,8.268218880067506,8.268218880067506,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,29.0,25_34,1,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,50.0,41.0,0.0,0,1,0,0.0,1,0,1,1,0,1,1,3897.0,3897.0,3897.0,8.268218880067506,8.268218880067506,8.268218880067506,18.0,2.9444389791664403,0.0,0,1.0,1,0,1,0,0
2,17.0,3,6,5, ,2, ,3,2,1,1,2,30.0,,30.0,,2420.0,2420.0,2420.0,,2330.0,,,7.791935956938058,7.791935956938058,7.791935956938058,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,17.0,14_24,1,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.0,30.0,0.0,1,0,0,,1,0,1,0,0,0,0,2420.0,2420.0,2420.0,7.791935956938058,7.791935956938058,7.791935956938058,18.62971516551193,2.9770444980206885,2330.0,1,1.0,1,0,0,0,0
2,23.0,1,11,5, ,3,5,1, ,1,7,1,46.0,,48.0,48.0,1800.0,1800.0,1950.0,1800.0,,,,7.496097345175956,7.496097345175956,7.576097340623111,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,23.0,14_24,1,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,1,48.0,46.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1800.0,1800.0,1950.0,7.496097345175956,7.496097345175956,7.576097340623111,9.382217090069284,2.340094447422338,0.0,0,1.0,1,0,0,0,0
2,45.0,2,5,3, ,6, , , ,1,1,2,36.0,,36.0,,1559.0,1559.0,1559.0,1299.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,45.0,45_54,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,0,0,0,1,0,0,0,0,0,0,1,0,0,36.0,36.0,0.0,0,0,0,,1,0,1,0,0,0,0,1559.0,1559.0,1559.0,7.352441100243583,7.352441100243583,7.352441100243583,10.00128303823454,2.398011905835977,0.0,0,1.0,1,0,0,0,0
1,56.0,1,9,3, ,3,5,1, ,5,1100,2,48.0,,48.0,,1800.0,1800.0,1800.0,1800.0,,,,7.496097345175956,7.496097345175956,7.496097345175956,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,56.0,55_64,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1800.0,1800.0,1800.0,7.496097345175956,7.496097345175956,7.496097345175956,8.660508083140877,2.2680462434397084,0.0,0,1.0,1,0,0,0,0
2,39.0,4,6,5, ,3,5,2,2,1,2,2,36.0,,36.0,,780.0,780.0,780.0,780.0,,,,6.660575149839686,6.660575149839686,6.660575149839686,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,39.0,35_44,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,36.0,36.0,0.0,0,0,0,,1,0,1,0,0,0,0,780.0,780.0,780.0,6.660575149839686,6.660575149839686,6.660575149839686,5.003849114703618,1.7924007826598984,0.0,0,1.0,1,1,0,0,0
1,34.0,3,8,2, ,2, ,2,2,1,1,2,51.0,6.0,57.0,,800.0,700.0,800.0,,700.0,,100.0,6.68586094706836,6.55250788703459,6.68586094706836,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0,1,34.0,25_34,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,1,0,0,0,1,0,0,57.0,51.0,6.0,0,1,0,,1,0,1,0,0,0,0,800.0,700.0,800.0,6.68586094706836,6.55250788703459,6.68586094706836,3.2413597504153,1.4448839136846077,800.0,1,0.875,1,1,0,0,0
1,49.0,1,9,3, ,1, ,2,1,1,3,2,25.0,,25.0,,6000.0,6000.0,6000.0,,6000.0,,,8.699681400989514,8.699681400989514,8.699681400989514,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,49.0,45_54,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,0,1,0,0,0,0,1,0,1,0,1,0,0,25.0,25.0,0.0,1,0,0,,1,0,1,1,0,1,1,6000.0,6000.0,6000.0,8.699681400989514,8.699681400989514,8.699681400989514,55.42725173210162,4.03295222854628,6000.0,1,1.0,1,0,1,0,0
2,67.0,8,6,5, ,4, ,2,2,1,2, ,28.0,,28.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,67.0,65_mas,0,1,0,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,0,0,1,0,0,0,1,0,0,0,1,0,0,28.0,28.0,0.0,1,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,29.0,2,12,1, ,3,2, , ,5,9998,2,40.0,20.0,60.0,,4100.0,3100.0,4164.0,3100.0,,1000.0,,8.31898612539206,8.03947991910045,8.334471554600944,1,1,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,29.0,25_34,1,0,0,1,0,0,0,1,1,0,0,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,60.0,40.0,20.0,0,1,0,,1,1,0,0,1,1,1,4100.0,3100.0,4164.0,8.31898612539206,8.03947991910045,8.334471554600944,16.02771362586605,2.8348422299871605,1000.0,1,0.7560975609756098,0,0,1,0,0
2,25.0,1,10,4, ,3,5,1, ,1,10,2,55.0,,55.0,,1650.0,1650.0,2064.0,1650.0,,,,7.409136443920128,7.409136443920128,7.632885505395133,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,25.0,25_34,1,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,55.0,55.0,0.0,0,1,0,,1,1,0,1,0,1,1,1650.0,1650.0,2064.0,7.409136443920128,7.409136443920128,7.632885505395133,8.66680663447407,2.2686980206418905,0.0,0,1.0,1,0,0,0,0
1,72.0,1,6,5, ,2, ,3,2,1,1,2,48.0,,48.0,,1083.0,1083.0,1083.0,,1083.0,,,6.988413181999592,6.988413181999592,6.988413181999592,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,72.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,1083.0,1083.0,1083.0,6.988413181999592,6.988413181999592,6.988413181999592,5.210739030023095,1.8262798953096249,1083.0,1,1.0,1,0,0,0,0
1,80.0,1,3,4, ,2, ,3,2,1,1,2,42.0,,42.0,,548.0,548.0,548.0,,540.0,,,6.3080984415095305,6.3080984415095305,6.3080984415095305,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,80.0,65_mas,0,1,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,42.0,42.0,0.0,0,0,0,,1,0,1,0,0,0,0,548.0,548.0,548.0,6.3080984415095305,6.3080984415095305,6.3080984415095305,3.013306939403937,1.3896155746304588,540.0,1,1.0,1,1,0,0,0
2,50.0,2,12,2, ,3,2, , ,5,9998,2,30.0,,30.0,,3100.0,3100.0,3100.0,3100.0,,,,8.03947991910045,8.03947991910045,8.03947991910045,1,1,2,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,50.0,45_54,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,30.0,30.0,0.0,1,0,0,,1,1,0,1,0,1,1,3100.0,3100.0,3100.0,8.03947991910045,8.03947991910045,8.03947991910045,23.86451116243264,3.2134415323085634,0.0,0,1.0,1,0,1,0,0
2,48.0,2,6,5, ,2, ,3,2,1,1,1,12.0,,12.0,,200.0,200.0,200.0,,200.0,,,5.303304908059076,5.303304908059076,5.303304908059076,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,48.0,45_54,0,0,0,1,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,1,12.0,12.0,0.0,1,0,0,,1,0,1,0,0,0,0,200.0,200.0,200.0,5.303304908059076,5.303304908059076,5.303304908059076,3.849114703618168,1.5787961529513297,200.0,1,1.0,1,1,0,0,0
1,47.0,1,6,5, ,2, ,2,2,1,1,2,77.0,,77.0,,1500.0,1500.0,1500.0,,1500.0,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,47.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77.0,77.0,0.0,0,1,1,,1,0,1,0,0,0,0,1500.0,1500.0,1500.0,7.313886831633462,7.313886831633462,7.313886831633462,4.498965237995261,1.7045599359918326,1500.0,1,1.0,1,0,0,0,0
1,24.0,3,11,6, ,3,5,1, ,5,9998,2,40.0,,40.0,,1700.0,1700.0,1889.0,1700.0,,,,7.438971592395862,7.438971592395862,7.544332108053688,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,24.0,14_24,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,1700.0,1700.0,1889.0,7.438971592395862,7.438971592395862,7.544332108053688,10.90646651270208,2.4770816569555087,0.0,0,1.0,1,0,0,0,0
2,40.0,1,12,2, ,3,2, , ,5,501,2,40.0,,40.0,,4500.0,4500.0,4567.0,4500.0,,,,8.412054873292933,8.412054873292933,8.426830751335846,1,1,2,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,40.0,35_44,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,4500.0,4500.0,4567.0,8.412054873292933,8.412054873292933,8.426830751335846,26.36836027713626,3.309387611763469,0.0,0,1.0,1,0,1,0,0
1,27.0,1,6,5, ,2, ,3,2,1,1,2,68.0,,68.0,,1817.0,1817.0,1817.0,,1817.0,,,7.505492274737424,7.505492274737424,7.505492274737424,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,27.0,25_34,1,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,68.0,68.0,0.0,0,1,1,,1,0,1,0,1,1,1,1817.0,1817.0,1817.0,7.505492274737424,7.505492274737424,7.505492274737424,6.171036543947833,1.9700502109616171,1817.0,1,1.0,1,0,0,0,0
2,44.0,1,11,5, ,3,2, , ,5,9998,2,36.0,,36.0,,3200.0,3200.0,3250.0,3200.0,,,,8.071218539969863,8.071218539969863,8.086717920303906,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,44.0,35_44,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,36.0,36.0,0.0,0,0,0,,1,1,0,1,0,1,1,3200.0,3200.0,3250.0,8.071218539969863,8.071218539969863,8.086717920303906,20.84937131126508,3.084172148187837,0.0,0,1.0,1,0,1,0,0
1,29.0,1,6,5, ,3,5,1, ,1,5,2,40.0,,48.0,48.0,1500.0,1500.0,1626.0,1500.0,,,,7.313886831633462,7.313886831633462,7.394493107219038,1,1,2,1,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0,1,29.0,25_34,1,0,1,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,40.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1500.0,1500.0,1626.0,7.313886831633462,7.313886831633462,7.394493107219038,7.823325635103925,2.1773988550851318,0.0,0,1.0,1,0,0,0,0
1,29.0,1,11,5, ,3,2, , ,5,9998,2,40.0,,40.0,,3000.0,3000.0,3000.0,3000.0,,,,8.006700845440367,8.006700845440367,8.006700845440367,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,29.0,25_34,1,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,0,1,0,0,0,0,3000.0,3000.0,3000.0,8.006700845440367,8.006700845440367,8.006700845440367,17.321016166281755,2.908048825299513,0.0,0,1.0,1,0,1,0,0
1,39.0,1,11,6, ,3,2, , ,5,9998,2,40.0,,40.0,,2000.0,2000.0,2000.0,2000.0,,,,7.601402334583733,7.601402334583733,7.601402334583733,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,39.0,35_44,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,0,0,1,0,1,1,2000.0,2000.0,2000.0,7.601402334583733,7.601402334583733,7.601402334583733,11.547344110854503,2.529509018549033,0.0,0,1.0,1,0,0,0,0
2,27.0,1,5,3, ,2, ,3,2,1,1,2,8.0,,8.0,,150.0,150.0,150.0,,150.0,,,5.017279836814924,5.017279836814924,5.017279836814924,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,27.0,25_34,1,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,8.0,0.0,1,0,0,,1,0,1,0,0,0,0,150.0,150.0,150.0,5.017279836814924,5.017279836814924,5.017279836814924,4.330254041570439,1.6733988996255005,150.0,1,1.0,1,1,0,0,0
1,47.0,1,9,3, ,3,5,1, ,4,400,2,0.0,,60.0,60.0,7900.0,7900.0,9733.0,7000.0,,,,8.974744612722734,8.974744612722734,9.1833801903934,3,1,2,1,2,2,2,2,2,2,2,1,1,0,0,0,1,1,0,1,47.0,45_54,0,0,1,0,0,0,0,1,1,0,0,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,60.0,0.0,0.0,0,1,0,0.0,1,1,0,1,0,1,1,7900.0,7900.0,9733.0,8.974744612722734,8.974744612722734,9.1833801903934,37.46343341031562,3.6497080084152,0.0,0,1.0,1,0,1,0,1
1,61.0,1,10,4, ,3,5,1, ,2,50,2,48.0,,48.0,,2000.0,2000.0,2531.0,2000.0,,,,7.601402334583733,7.601402334583733,7.836764783264067,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,61.0,55_64,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,2000.0,2000.0,2531.0,7.601402334583733,7.601402334583733,7.836764783264067,12.177636643571978,2.578521199154436,0.0,0,1.0,1,0,0,0,0
1,22.0,3,10,4, ,8,2, , ,5,9000,2,15.0,,15.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,22.0,14_24,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,0,0,0,1,1,0,0,0,0,0,0,1,0,15.0,15.0,0.0,1,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,23.0,5,8,1, ,3,5,1, ,5,1000,2,48.0,,48.0,,1300.0,1300.0,1300.0,1300.0,,,,7.170888478512505,7.170888478512505,7.170888478512505,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,23.0,14_24,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1300.0,1300.0,1300.0,7.170888478512505,7.170888478512505,7.170888478512505,6.254811393379523,1.9816648892207684,0.0,0,1.0,1,0,0,0,0
1,70.0,1,11,5, ,3,4,1, ,2,30,2,45.0,,45.0,,6300.0,6300.0,6300.0,6300.0,,,,8.748463629942055,8.748463629942055,8.748463629942055,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,70.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,0,1,0,0,0,1,0,0,45.0,45.0,0.0,0,0,0,,1,0,0,1,0,1,1,6300.0,6300.0,6300.0,8.748463629942055,8.748463629942055,8.748463629942055,32.33256351039261,3.5065348023650738,0.0,0,1.0,1,0,1,0,0
1,43.0,1,6,5, ,3,5,1, ,1,10,2,40.0,,40.0,,6000.0,6000.0,6000.0,6000.0,,,,8.699681400989514,8.699681400989514,8.699681400989514,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,43.0,35_44,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,1,0,1,0,0,0,0,6000.0,6000.0,6000.0,8.699681400989514,8.699681400989514,8.699681400989514,34.64203233256351,3.5735256248983416,0.0,0,1.0,1,0,1,0,0
2,43.0,2,5,3, ,6, , , ,1,2,1,42.0,6.0,48.0,,2281.0,1281.0,2281.0,1039.0,,,1000.0,7.732807530422021,7.156176637480615,7.732807530422021,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,43.0,35_44,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,0,0,0,1,0,0,0,0,0,0,1,0,1,48.0,42.0,6.0,0,0,0,,1,0,1,0,0,0,0,2281.0,1281.0,2281.0,7.732807530422021,7.156176637480615,7.732807530422021,10.9747882986913,2.482803464534556,1000.0,1,0.5615957913195967,0,0,0,0,0
2,44.0,3,11,5, ,3,5,1, ,2,30,2,40.0,,40.0,,2500.0,2500.0,2750.0,2500.0,,,,7.824445930877619,7.824445930877619,7.919719760924575,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,44.0,35_44,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,1,1,0,1,0,1,1,2500.0,2500.0,2750.0,7.824445930877619,7.824445930877619,7.919719760924575,15.877598152424945,2.825987189495408,0.0,0,1.0,1,0,0,0,0
