C318_T,INGTOT_log,INGTRABW_log,INGTOT,ingtrabw,C335_1,C335_2,busca_otro_empleo,I342,trabaja_menos_35h,INGTOTP,ingreso_por_hora_log,ingreso_secundario_total,ingreso_por_hora,C377,SEGURO1,INGTOTP_log,C208,horas_secundaria,I339_1,tiene_pension,C207,whoraT,tiene_sis,C361_5,C328_T,C366,grupo_edad_35_44,jefe_hogar,C311_ ,empresa_registrada_sunat,tiene_seguro_salud,proteccion_social_completa
21.0,6.364750756851911,6.364750756851911,580.0,580.0,True,False,1,580.0,1,580.0,1.998574829884351,580.0,6.378532937424392,1,5,6.364750756851911,57.0,0.0,1500.0,0,1,21.0,1,1,10.0,6,False,1,True,0,1,0
45.0,7.790696031174738,7.81923445385907,2417.0,2487.0,True,False,1,1160.0,0,2417.0,2.6220321020812207,0.0,12.763664357197843,7,5,7.790696031174738,48.0,0.0,1819.0,0,2,45.0,1,1,10.0,10,False,0,False,1,1,0
36.0,7.824445930877619,7.844240718141811,2500.0,2550.0,False,True,0,1160.0,0,2500.0,2.854095981378912,0.0,16.358737490377212,7,1,7.824445930877619,38.0,0.0,2500.0,1,2,36.0,0,2,10.0,11,True,0,False,0,1,1
4.0,4.795790545596741,4.795790545596741,120.0,120.0,False,True,0,120.0,1,120.0,1.3274363649679752,120.0,2.771362586605081,7,2,4.795790545596741,20.0,0.0,1500.0,1,1,10.0,0,2,10.0,9,False,0,True,0,1,1
45.0,6.933423025730715,7.187657164114956,1025.0,1322.0,False,True,0,1160.0,0,1025.0,2.052161063307755,0.0,6.784706184244291,7,1,6.933423025730715,59.0,0.0,1025.0,1,2,45.0,0,2,10.0,6,False,0,False,1,1,1
24.0,7.398174092970465,7.398174092970465,1632.0,1632.0,False,True,0,1632.0,0,1632.0,2.43969935891674,1632.0,10.469591993841416,7,1,7.398174092970465,72.0,0.0,1500.0,1,1,36.0,0,2,10.0,6,False,1,True,0,1,1
9.0,8.160803920954665,8.160803920954665,3500.0,3500.0,False,True,0,1160.0,1,3500.0,4.50879888398802,0.0,89.81267641775725,7,1,8.160803920954665,75.0,0.0,3500.0,1,1,9.0,0,2,10.0,11,False,1,False,1,1,1
84.0,6.825460036255307,6.825460036255307,920.0,920.0,False,True,0,870.0,0,920.0,1.2611330510759684,870.0,2.5294182338062243,7,5,6.825460036255307,69.0,0.0,1500.0,0,2,84.0,1,1,10.0,4,False,0,True,0,1,0
54.0,7.38025578842646,7.38025578842646,1603.0,1603.0,False,True,0,1160.0,0,1603.0,2.0612395059890374,0.0,6.85570096655547,7,6,7.38025578842646,31.0,0.0,1083.0,0,1,54.0,0,2,10.0,10,False,0,False,1,0,0
48.0,6.957497370876951,6.957497370876951,1050.0,1050.0,False,True,0,1160.0,0,1050.0,1.800382690239731,0.0,5.051963048498846,7,5,6.957497370876951,29.0,0.0,1050.0,0,2,48.0,1,1,10.0,9,False,0,False,1,1,0
40.0,7.681099001536359,7.681099001536359,2166.0,2166.0,False,True,0,1160.0,0,2166.0,2.6031172734271246,0.0,12.505773672055428,7,5,7.681099001536359,17.0,0.0,1300.0,0,2,40.0,1,1,10.0,6,False,0,True,0,1,0
37.0,7.804251383528112,7.804251383528112,2450.0,2450.0,False,True,0,2450.0,0,2450.0,2.548500488903255,2450.0,11.78791377983064,7,5,7.804251383528112,50.0,0.0,1500.0,1,1,48.0,1,1,10.0,9,False,0,True,1,1,1
30.0,6.90875477931522,6.90875477931522,1000.0,1000.0,False,True,0,1000.0,1,1000.0,2.1631194885386464,1000.0,7.698229407236335,6,5,6.90875477931522,49.0,0.0,1500.0,0,1,30.0,1,1,10.0,10,False,0,True,1,1,0
16.0,6.630683385642372,6.630683385642372,757.0,757.0,False,True,0,1160.0,1,667.0,2.3714205660710803,90.0,9.712599435463176,6,1,6.504288173536645,46.0,2.0,217.0,1,2,18.0,0,2,2.0,6,False,0,True,0,1,1
19.0,7.208600337960199,7.208600337960199,1350.0,1350.0,False,True,0,1350.0,1,1350.0,2.8570093560529424,1350.0,16.40938373647745,7,5,7.208600337960199,48.0,0.0,1500.0,0,1,19.0,1,1,10.0,6,False,1,True,0,1,0
6.0,6.85751406254539,6.85751406254539,950.0,950.0,False,True,0,950.0,1,950.0,3.626115083157401,950.0,36.5665896843726,7,3,6.85751406254539,62.0,0.0,1500.0,1,2,6.0,0,2,10.0,11,False,0,True,1,1,1
50.0,7.601402334583733,7.824845691026856,2000.0,2501.0,False,True,0,1160.0,0,2000.0,2.52987707155282,0.0,11.551963048498845,7,1,7.601402334583733,31.0,0.0,2000.0,1,2,50.0,0,2,10.0,11,False,0,False,1,1,1
77.0,7.170119543449628,7.170119543449628,1299.0,1299.0,False,True,0,1160.0,0,1299.0,1.5884397655943268,0.0,3.896103896103896,7,5,7.170119543449628,49.0,0.0,1299.0,0,2,77.0,1,1,10.0,6,False,0,False,1,1,0
16.0,7.824445930877619,7.853993087224244,2500.0,2575.0,False,True,0,1160.0,0,2500.0,2.7642544347693394,0.0,14.867205542725172,7,4,7.824445930877619,48.0,0.0,2500.0,0,1,40.0,0,2,10.0,9,False,1,False,0,1,0
18.0,7.170119543449628,7.170119543449628,1299.0,1299.0,False,True,0,1160.0,1,1299.0,2.8716796248840124,0.0,16.666666666666668,7,5,7.170119543449628,24.0,0.0,1299.0,1,2,18.0,1,1,10.0,10,False,0,False,1,1,1
20.0,6.859614903654202,6.859614903654202,952.0,952.0,False,True,0,1160.0,1,952.0,2.484329115841829,0.0,10.993071593533488,9,5,6.859614903654202,38.0,0.0,779.0,0,2,20.0,1,1,10.0,8,True,0,True,0,1,0
54.0,7.680637427560936,7.680637427560936,2165.0,2165.0,False,True,0,1160.0,0,2165.0,2.3281806401830094,0.0,9.25925925925926,7,1,7.680637427560936,46.0,0.0,2165.0,1,1,54.0,0,2,10.0,9,False,1,False,0,1,1
48.0,7.601402334583733,7.826443135456014,2000.0,2505.0,False,True,0,1160.0,0,2000.0,2.568982782693439,0.0,12.052540415704389,7,1,7.601402334583733,50.0,0.0,2000.0,1,2,48.0,0,2,10.0,9,False,0,False,1,1,1
60.0,7.650168700845001,7.650168700845001,2100.0,2100.0,False,True,0,2100.0,0,2100.0,2.20642004442932,2100.0,8.083140877598153,9,6,7.650168700845001,28.0,0.0,1500.0,1,1,60.0,0,2,10.0,10,False,0,True,0,0,0
40.0,7.601402334583733,7.642044402873258,2000.0,2083.0,False,True,0,1160.0,0,2000.0,2.362856439537434,0.0,9.621247113163973,7,4,7.601402334583733,36.0,0.0,2000.0,0,2,50.0,0,2,10.0,11,True,0,False,0,1,0
44.0,7.616283561580385,7.616283561580385,2030.0,2030.0,False,True,0,2030.0,0,2030.0,2.4557395057393445,2030.0,10.655049338652107,7,2,7.616283561580385,48.0,0.0,1500.0,0,2,44.0,0,2,10.0,11,False,1,True,1,1,0
48.0,7.528869256642251,7.71244383427499,1860.0,2235.0,False,True,0,1160.0,0,1860.0,2.464148022944666,0.0,10.753464203233255,1,1,7.528869256642251,39.0,0.0,1500.0,1,1,48.0,0,2,10.0,9,True,0,False,1,1,1
35.0,6.161207321695077,6.161207321695077,473.0,473.0,False,True,0,1160.0,0,473.0,1.416115786908106,0.0,3.1210821511052456,7,5,6.161207321695077,49.0,0.0,300.0,0,1,35.0,1,1,10.0,6,False,0,False,0,1,0
48.0,6.933423025730715,6.933423025730715,1025.0,1025.0,False,True,0,1160.0,0,1025.0,1.780307177020577,0.0,4.931678214010778,5,5,6.933423025730715,47.0,0.0,1025.0,0,2,48.0,1,1,10.0,11,False,0,False,1,1,0
70.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1100.0,0,1100.0,1.5323765693361926,1100.0,3.629165291982844,7,1,7.00397413672268,59.0,0.0,1500.0,0,1,70.0,0,2,10.0,10,False,0,True,0,1,0
48.0,7.313886831633462,7.601402334583733,1500.0,2000.0,False,True,0,1160.0,0,1500.0,2.363001388080955,0.0,9.62278675904542,7,1,7.313886831633462,44.0,0.0,1500.0,1,2,48.0,0,2,10.0,9,True,1,False,1,1,1
40.0,7.090909822079984,7.313886831633462,1200.0,1500.0,False,True,0,1160.0,0,1200.0,2.2680462434397084,0.0,8.660508083140877,7,1,7.090909822079984,35.0,0.0,1200.0,1,2,40.0,0,2,10.0,10,True,0,False,1,1,1
48.0,6.90875477931522,6.90875477931522,1000.0,1000.0,True,False,1,1160.0,0,1000.0,1.7598203664690253,0.0,4.81139337952271,7,5,6.90875477931522,21.0,0.0,1000.0,0,2,48.0,1,1,10.0,6,False,0,False,1,1,0
72.0,6.311734809152915,6.311734809152915,550.0,550.0,False,True,0,550.0,0,550.0,1.0167431485927805,550.0,1.7641775724916604,1,6,6.311734809152915,38.0,0.0,1500.0,0,1,72.0,0,2,10.0,6,True,1,True,0,0,0
25.0,5.993961427306569,5.993961427306569,400.0,400.0,False,True,0,1160.0,1,400.0,1.5465300856258566,0.0,3.695150115473441,9,1,5.993961427306569,45.0,0.0,400.0,1,2,25.0,0,2,10.0,6,False,0,True,0,1,1
20.0,7.090909822079984,7.170888478512505,1200.0,1300.0,False,True,0,1160.0,1,1200.0,2.7733101709400008,0.0,15.011547344110856,7,1,7.090909822079984,43.0,0.0,1200.0,1,2,20.0,0,2,10.0,6,True,1,False,1,1,1
66.0,7.378383712996714,7.378383712996714,1600.0,1600.0,False,True,0,1160.0,0,1600.0,1.886874523355979,0.0,5.59871229617188,7,6,7.378383712996714,24.0,0.0,1600.0,0,2,66.0,0,2,10.0,6,False,0,False,1,0,0
77.0,6.20050917404269,6.20050917404269,492.0,492.0,False,True,0,442.0,0,492.0,0.906507268715027,442.0,1.4756605980624455,1,5,6.20050917404269,56.0,0.0,1500.0,1,1,77.0,1,1,10.0,6,False,0,True,0,1,1
48.0,7.131698510466912,7.170888478512505,1250.0,1300.0,False,True,0,1160.0,0,1250.0,1.9816648892207684,0.0,6.254811393379523,9,1,7.131698510466912,21.0,0.0,1250.0,1,2,48.0,0,2,10.0,10,False,0,False,1,1,1
40.0,7.170119543449628,7.170119543449628,1299.0,1299.0,False,True,0,1160.0,0,1299.0,1.981001468866584,0.0,6.25,7,6,7.170119543449628,16.0,0.0,1299.0,0,1,48.0,0,2,10.0,5,False,0,False,1,0,0
48.0,7.750614732770409,8.120886021092838,2322.0,3363.0,False,True,0,1160.0,0,2322.0,2.843787588291723,0.0,16.180715935334874,1,1,7.750614732770409,48.0,0.0,1992.0,1,2,48.0,0,2,10.0,6,False,1,False,1,1,1
48.0,8.987321812850125,8.987321812850125,8000.0,8000.0,False,True,0,8000.0,0,8000.0,3.676076521120879,8000.0,38.49114703618168,7,1,8.987321812850125,57.0,0.0,1500.0,1,2,48.0,0,2,10.0,6,False,1,True,1,1,1
36.0,7.177782416195197,7.177782416195197,1309.0,1309.0,False,True,0,1309.0,0,1309.0,1.757610127747656,1309.0,4.798562997177315,7,5,7.177782416195197,21.0,0.0,1500.0,0,1,63.0,1,1,10.0,6,False,0,True,0,1,0
40.0,8.160803920954665,8.229777750081887,3500.0,3750.0,True,False,1,1160.0,0,3500.0,3.120215930173503,0.0,21.6512702078522,7,3,8.160803920954665,28.0,0.0,3500.0,1,1,40.0,0,2,10.0,9,False,0,False,1,1,1
60.0,7.766840537085513,7.801800401908973,2360.0,2444.0,False,True,0,1160.0,0,2360.0,2.342501365693806,0.0,9.407236335642802,7,5,7.766840537085513,43.0,0.0,2100.0,0,1,60.0,1,1,10.0,6,True,1,True,0,1,0
36.0,6.408528791059498,6.408528791059498,606.0,606.0,False,True,0,606.0,0,606.0,1.5867025824998504,606.0,3.88760585065435,7,5,6.408528791059498,61.0,0.0,1500.0,1,1,36.0,1,1,10.0,6,False,1,True,0,1,1
48.0,6.957497370876951,7.00397413672268,1050.0,1100.0,False,True,0,1160.0,0,1050.0,1.839363647453623,0.0,5.29253271747498,7,1,6.957497370876951,21.0,0.0,1050.0,1,2,48.0,0,2,10.0,6,False,0,False,1,1,1
30.0,6.2166061010848646,6.2166061010848646,500.0,500.0,False,True,0,500.0,1,500.0,1.5787961529513297,500.0,3.849114703618168,7,5,6.2166061010848646,61.0,0.0,1500.0,0,2,30.0,1,1,10.0,6,False,0,True,0,1,0
57.0,7.333676395657684,7.333676395657684,1530.0,1530.0,False,True,0,1530.0,0,1530.0,1.973956090810884,1530.0,6.19910052266926,7,5,7.333676395657684,36.0,0.0,1500.0,0,2,57.0,1,1,10.0,6,True,0,True,1,1,0
15.0,4.110873864173311,4.110873864173311,60.0,60.0,False,True,0,60.0,1,60.0,0.6542959141643528,60.0,0.9237875288683602,7,5,4.110873864173311,64.0,0.0,1500.0,0,2,15.0,1,1,10.0,6,False,1,True,0,1,0
72.0,7.265429723253953,7.265429723253953,1429.0,1429.0,False,True,0,1160.0,0,1429.0,1.7198434174259962,0.0,4.583654092891968,7,1,7.265429723253953,30.0,0.0,1429.0,0,2,72.0,0,2,10.0,8,False,0,False,1,1,0
59.0,7.3632795869630385,7.434257382133135,1576.0,1692.0,True,False,1,1160.0,0,1576.0,2.031181387341567,0.0,6.623086859513838,7,5,7.3632795869630385,38.0,0.0,1516.0,0,1,59.0,1,1,10.0,6,True,0,False,1,1,0
48.0,7.00397413672268,7.090909822079984,1100.0,1200.0,False,True,0,1160.0,0,1100.0,1.9130433409749608,0.0,5.773672055427252,7,3,7.00397413672268,58.0,0.0,1100.0,1,1,48.0,0,2,10.0,6,False,0,False,0,1,1
31.0,7.04141166379481,7.04141166379481,1142.0,1142.0,False,True,0,1062.0,1,1142.0,2.252110951945669,1062.0,8.507785144900545,5,5,7.04141166379481,21.0,0.0,1500.0,0,2,31.0,1,1,10.0,10,False,0,True,0,1,0
62.0,7.324489979348532,7.378383712996714,1516.0,1600.0,True,False,1,1160.0,0,1516.0,1.940167914090744,0.0,5.959919541086196,7,6,7.324489979348532,36.0,0.0,1516.0,1,1,62.0,0,2,10.0,6,True,0,False,1,0,0
24.0,6.478509642208569,6.478509642208569,650.0,650.0,False,True,0,1160.0,0,300.0,1.4176490489896008,350.0,3.127405696689761,7,5,5.707110264748875,21.0,24.0,300.0,0,2,48.0,1,1,24.0,6,False,0,False,1,1,0
15.0,7.601402334583733,7.719129840906732,2000.0,2250.0,False,True,0,1160.0,0,2000.0,2.73658453950858,0.0,14.434180138568127,6,1,7.601402334583733,21.0,0.0,2000.0,1,2,36.0,0,2,10.0,9,False,0,False,1,1,1
25.0,5.159055299214529,5.159055299214529,173.0,173.0,False,True,0,1160.0,1,173.0,0.9548005866360306,0.0,1.5981524249422632,7,1,5.159055299214529,45.0,0.0,173.0,0,2,25.0,0,2,10.0,6,False,1,False,0,1,0
64.0,6.976348070447749,6.976348070447749,1070.0,1070.0,False,True,0,1070.0,0,1070.0,1.5812736339279831,1070.0,3.861143187066975,7,5,6.976348070447749,54.0,0.0,1500.0,0,2,64.0,1,1,10.0,5,False,1,True,1,1,0
70.0,7.993282328101591,7.993282328101591,2960.0,2960.0,False,True,0,2960.0,0,2960.0,2.376370158704157,2960.0,9.76575387660838,6,5,7.993282328101591,29.0,0.0,1500.0,0,1,70.0,1,1,10.0,5,False,1,True,0,1,0
48.0,5.860786223465865,5.860786223465865,350.0,350.0,False,True,0,1160.0,0,350.0,0.9873036299904658,0.0,1.6839876828329483,7,6,5.860786223465865,40.0,0.0,350.0,0,1,48.0,0,2,10.0,6,True,0,False,1,0,0
72.0,8.752897524775305,8.752897524775305,6328.0,6328.0,False,True,0,6328.0,0,6328.0,3.0585974362084816,6328.0,20.29766487041314,1,5,8.752897524775305,41.0,0.0,1500.0,0,1,72.0,1,1,10.0,6,True,1,True,0,1,0
12.0,6.728628613084702,6.728628613084702,835.0,835.0,False,True,0,500.0,0,500.0,1.4384148729300248,800.0,3.21401077752117,7,5,6.2166061010848646,49.0,48.0,1500.0,0,2,60.0,1,1,48.0,8,False,0,True,0,1,0
0.0,8.006700845440367,8.262558973010657,3000.0,3875.0,False,True,0,1160.0,0,3000.0,2.977779550757063,0.0,18.6441493456505,7,1,8.006700845440367,28.0,0.0,3000.0,1,1,48.0,0,2,10.0,9,False,1,False,1,1,1
39.0,8.006700845440367,8.160803920954665,3000.0,3500.0,False,True,0,1160.0,0,3000.0,3.078509803585689,0.0,20.72600225025167,7,1,8.006700845440367,74.0,0.0,3000.0,1,1,39.0,0,2,10.0,12,False,1,False,1,1,1
64.0,7.62608275807238,7.62608275807238,2050.0,2050.0,False,True,0,2000.0,0,2050.0,2.1279361051417984,2000.0,7.397517321016166,7,5,7.62608275807238,57.0,0.0,1500.0,0,1,64.0,1,1,10.0,4,False,1,True,1,1,0
48.0,6.933423025730715,7.155396301896734,1025.0,1280.0,False,True,0,1160.0,0,1025.0,1.9683121298075976,0.0,6.158583525789068,7,1,6.933423025730715,67.0,0.0,1025.0,1,2,48.0,0,2,10.0,6,False,1,False,1,1,1
40.0,8.006700845440367,8.18423477409482,3000.0,3583.0,False,True,0,1160.0,0,3000.0,3.0767160909185023,0.0,20.687066974595844,7,1,8.006700845440367,35.0,0.0,3000.0,1,2,40.0,0,2,10.0,11,True,0,False,1,1,1
42.0,7.779048644925556,7.900266036767701,2389.0,2697.0,False,True,0,1160.0,0,2277.0,2.6974216829288693,100.0,13.841416474210932,7,1,7.731053144007127,24.0,3.0,1540.0,1,2,45.0,0,2,3.0,6,False,0,False,1,1,1
12.0,4.262679877041316,4.262679877041316,70.0,70.0,True,False,1,70.0,1,70.0,0.8532189303176553,70.0,1.3471901462663587,7,5,4.262679877041316,41.0,0.0,1500.0,0,1,12.0,1,1,10.0,4,True,0,True,0,1,0
46.0,7.496097345175956,7.5883236773352225,1800.0,1974.0,False,True,0,1160.0,0,1800.0,2.3897378731129364,0.0,9.910633597750778,7,1,7.496097345175956,40.0,0.0,1800.0,1,1,46.0,0,2,10.0,6,True,1,False,1,1,1
36.0,7.901377353792616,8.133880887949207,2700.0,3407.0,False,True,0,1160.0,0,2700.0,3.0287269476277565,0.0,19.670900692840647,7,1,7.901377353792616,30.0,0.0,2500.0,1,1,40.0,0,2,10.0,11,False,1,False,1,1,1
48.0,7.00397413672268,7.00397413672268,1100.0,1100.0,True,False,1,1160.0,0,1100.0,1.839363647453623,0.0,5.29253271747498,9,1,7.00397413672268,29.0,0.0,1100.0,1,1,48.0,0,2,10.0,8,False,0,False,1,1,1
79.0,6.9726062513017535,6.9726062513017535,1066.0,1066.0,False,True,0,766.0,0,1066.0,1.414959856909864,766.0,3.11632122080276,1,6,6.9726062513017535,53.0,0.0,1500.0,0,2,79.0,0,2,10.0,6,False,1,True,0,0,0
48.0,6.933423025730715,6.933423025730715,1025.0,1025.0,False,True,0,1160.0,0,1025.0,1.780307177020577,0.0,4.931678214010778,7,5,6.933423025730715,28.0,0.0,1025.0,0,2,48.0,1,1,10.0,9,False,0,False,1,1,0
24.0,6.90875477931522,6.933423025730715,1000.0,1025.0,False,True,0,1160.0,0,500.0,1.6833784646328056,500.0,4.38371396800958,7,1,6.2166061010848646,49.0,30.0,500.0,1,2,54.0,0,2,30.0,6,False,0,False,1,1,1
60.0,7.601402334583733,7.755767170102998,2000.0,2334.0,False,True,0,1160.0,0,2000.0,2.3009671566651417,0.0,8.983833718244803,7,1,7.601402334583733,62.0,0.0,2000.0,1,1,60.0,0,2,10.0,5,False,1,False,1,1,1
60.0,7.550135342488429,7.776954403322442,1900.0,2384.0,False,True,0,1160.0,0,1700.0,2.2079145672822635,200.0,8.096725988316805,7,1,7.438971592395862,32.0,8.0,1700.0,1,1,68.0,0,2,8.0,8,False,0,False,1,1,1
48.0,7.259819610363186,7.259819610363186,1421.0,1421.0,False,True,0,1421.0,0,1421.0,2.0588548310891506,1421.0,6.8369899923017705,7,5,7.259819610363186,24.0,0.0,1500.0,0,1,48.0,1,1,10.0,6,False,0,True,0,1,0
20.0,7.04141166379481,7.04141166379481,1142.0,1142.0,True,False,1,1160.0,1,390.0,2.3436630758616315,750.0,9.419333553282744,7,5,5.968707559985366,50.0,8.0,303.0,0,2,28.0,1,1,8.0,6,False,1,False,1,1,0
8.0,6.650279048587422,6.650279048587422,772.0,772.0,False,True,0,729.0,1,772.0,2.4967682772873365,729.0,11.143187066974596,6,5,6.650279048587422,18.0,0.0,1500.0,0,2,16.0,1,1,10.0,6,False,0,True,0,1,0
20.0,6.946975992135418,6.946975992135418,1039.0,1039.0,False,True,0,1160.0,1,1039.0,2.397720297731871,0.0,9.99807544264819,7,5,6.946975992135418,24.0,0.0,1039.0,0,1,24.0,1,1,10.0,8,False,0,False,0,1,0
40.0,7.601402334583733,7.62608275807238,2000.0,2050.0,False,True,0,1160.0,0,2000.0,2.5522558822999595,0.0,11.836027713625867,7,1,7.601402334583733,64.0,0.0,2000.0,1,2,40.0,0,2,10.0,11,False,1,False,0,1,1
107.0,7.80710329012598,7.80710329012598,2457.0,2457.0,False,True,0,2457.0,0,2457.0,1.8410486775345447,2457.0,5.303144762685891,7,5,7.80710329012598,40.0,0.0,1500.0,1,1,107.0,1,1,10.0,6,True,1,True,0,1,1
60.0,6.19644412779452,6.19644412779452,490.0,490.0,False,True,0,490.0,0,490.0,1.0083170489789994,490.0,1.7409841890211406,1,5,6.19644412779452,64.0,0.0,1500.0,0,2,65.0,1,1,10.0,5,False,1,True,0,1,0
12.0,5.802118375377063,5.802118375377063,330.0,330.0,False,True,0,300.0,1,300.0,1.80514143149382,330.0,5.080831408775981,7,5,5.707110264748875,59.0,3.0,1500.0,0,1,15.0,1,1,3.0,6,False,1,True,0,1,0
48.0,6.966967138613983,6.966967138613983,1060.0,1060.0,False,True,0,1160.0,0,1060.0,1.808301391147842,0.0,5.100076982294072,7,1,6.966967138613983,62.0,0.0,800.0,0,2,48.0,0,2,10.0,5,False,0,True,0,1,0
40.0,7.244941546337007,7.25063551189868,1400.0,1408.0,False,True,0,1160.0,0,1400.0,2.211492335294196,0.0,8.129330254041571,7,1,7.244941546337007,22.0,0.0,1400.0,1,1,40.0,0,2,10.0,10,False,0,False,1,1,1
45.0,7.749753406274437,7.950854857719988,2320.0,2837.0,False,True,0,1160.0,0,2320.0,2.744698241458236,0.0,14.55991788555299,7,1,7.749753406274437,37.0,0.0,2200.0,1,1,45.0,0,2,10.0,9,True,0,False,1,1,1
40.0,8.294299608857235,8.30671904320269,4000.0,4050.0,False,True,0,1160.0,0,4000.0,3.193901417381072,0.0,23.38337182448037,9,1,8.294299608857235,30.0,0.0,4000.0,1,1,40.0,0,2,10.0,11,False,0,False,0,1,1
56.0,7.170888478512505,7.170888478512505,1300.0,1300.0,False,True,0,1160.0,0,1300.0,1.8502275569815927,0.0,5.361266908611019,7,6,7.170888478512505,22.0,0.0,1300.0,0,1,56.0,0,2,10.0,6,False,0,False,1,0,0
0.0,8.748463629942055,8.971575439759016,6300.0,7875.0,False,True,0,1160.0,0,6300.0,3.83875674679704,0.0,45.46766743648961,7,3,8.748463629942055,51.0,0.0,6300.0,1,2,40.0,0,2,10.0,11,False,0,False,1,1,1
45.0,6.957497370876951,6.957497370876951,1050.0,1050.0,True,False,1,1160.0,0,1050.0,1.8545402879278483,0.0,5.388760585065435,7,5,6.957497370876951,20.0,0.0,1050.0,0,2,45.0,1,1,10.0,6,False,0,False,1,1,0
32.0,7.170888478512505,7.393263094763838,1300.0,1624.0,False,True,0,1160.0,0,1300.0,2.3395381810676703,0.0,9.376443418013858,6,1,7.170888478512505,50.0,0.0,1300.0,1,2,40.0,0,2,10.0,6,False,0,False,1,1,1
24.0,6.933423025730715,6.933423025730715,1025.0,1025.0,False,True,0,1160.0,1,1025.0,2.385395330109284,0.0,9.863356428021556,9,6,6.933423025730715,26.0,0.0,1025.0,0,1,24.0,0,2,10.0,10,False,0,False,1,0,0
65.0,6.93828448401696,6.93828448401696,1030.0,1030.0,False,True,0,1160.0,0,1030.0,1.538933862384974,0.0,3.659619825901581,7,5,6.93828448401696,50.0,0.0,550.0,0,2,65.0,1,1,10.0,6,False,1,True,0,1,0
40.0,7.313886831633462,7.467942332285852,1500.0,1750.0,False,True,0,1160.0,0,1500.0,2.4072987482125536,0.0,10.103926096997691,7,1,7.313886831633462,25.0,0.0,1500.0,1,1,40.0,0,2,10.0,11,False,0,False,1,1,1
24.0,7.074116816197362,7.074116816197362,1180.0,1180.0,False,True,0,1180.0,1,1180.0,2.310941153727049,1180.0,9.083910700538876,7,5,7.074116816197362,46.0,0.0,1500.0,1,1,30.0,1,1,10.0,11,False,0,True,0,1,1
6.0,6.073044534100405,6.073044534100405,433.0,433.0,False,True,0,1160.0,1,433.0,2.8716796248840124,0.0,16.666666666666668,7,1,6.073044534100405,39.0,0.0,433.0,1,2,6.0,0,2,10.0,6,True,1,False,0,1,1
54.0,7.444833273892193,7.444833273892193,1710.0,1710.0,False,True,0,1710.0,0,1710.0,2.11785879956216,1710.0,7.313317936874519,6,5,7.444833273892193,31.0,0.0,1500.0,0,1,54.0,1,1,10.0,6,False,0,True,0,1,0
35.0,6.803505257608338,6.803505257608338,900.0,900.0,False,True,0,750.0,0,900.0,1.937104941625875,750.0,5.938634114153744,7,5,6.803505257608338,56.0,0.0,1500.0,1,2,35.0,1,1,10.0,6,False,1,True,0,1,1
18.0,7.576097340623111,7.576097340623111,1950.0,1950.0,True,False,1,1150.0,1,1150.0,2.712926667463136,1950.0,14.073325635103926,9,6,7.048386408721883,34.0,14.0,1500.0,1,1,32.0,0,2,14.0,11,False,0,True,0,0,0
40.0,8.366602832783736,8.37816098272068,4300.0,4350.0,False,True,0,1160.0,0,4300.0,3.262527990810991,0.0,25.115473441108545,7,1,8.366602832783736,39.0,0.0,4300.0,1,2,40.0,0,2,10.0,11,True,1,False,0,1,1
48.0,8.006700845440367,8.006700845440367,3000.0,3000.0,False,True,0,1160.0,0,3000.0,2.73658453950858,0.0,14.434180138568127,7,5,8.006700845440367,35.0,0.0,3000.0,1,1,48.0,1,1,10.0,9,True,0,False,1,1,1
72.0,8.174984532943087,8.200562797008564,3550.0,3642.0,False,True,0,1160.0,0,3550.0,2.540188642830594,0.0,11.68206312548114,7,4,8.174984532943087,23.0,0.0,3100.0,0,1,72.0,0,2,10.0,6,False,0,False,0,1,0
36.0,5.14166355650266,5.14166355650266,170.0,170.0,True,False,1,170.0,0,170.0,0.7374427349719326,170.0,1.090582499358481,6,5,5.14166355650266,71.0,0.0,1500.0,0,1,36.0,1,1,10.0,1,False,1,True,0,1,0
40.0,8.006700845440367,8.02322468471667,3000.0,3050.0,False,True,0,1160.0,0,3000.0,2.923682937748803,0.0,17.60969976905312,7,2,8.006700845440367,35.0,0.0,3000.0,1,1,40.0,0,2,10.0,10,True,0,False,0,1,1
84.0,7.601402334583733,7.601402334583733,2000.0,2000.0,False,True,0,2000.0,0,2000.0,1.8716075873369,2000.0,5.498735290883096,7,5,7.601402334583733,41.0,0.0,1500.0,0,1,84.0,1,1,10.0,6,True,1,True,1,1,0
30.0,6.55250788703459,6.55250788703459,700.0,700.0,False,True,0,1160.0,1,700.0,1.8545402879278483,0.0,5.388760585065435,1,6,6.55250788703459,56.0,0.0,700.0,1,2,30.0,0,2,10.0,4,False,0,False,0,0,0
84.0,6.825460036255307,6.825460036255307,920.0,920.0,True,False,1,660.0,0,920.0,1.2611330510759684,660.0,2.5294182338062243,7,5,6.825460036255307,59.0,0.0,1500.0,1,1,84.0,1,1,10.0,10,False,1,True,0,1,1
7.0,5.303304908059076,5.303304908059076,200.0,200.0,False,True,0,200.0,1,200.0,2.027948536438205,200.0,6.598482349059716,7,3,5.303304908059076,65.0,0.0,1500.0,1,2,7.0,0,2,10.0,9,False,0,True,0,1,1
48.0,7.460490305825338,7.787382026484701,1737.0,2409.0,False,True,0,1160.0,0,1737.0,2.5329542090303647,0.0,11.590646651270209,7,1,7.460490305825338,40.0,0.0,1675.0,1,1,48.0,0,2,10.0,6,True,0,False,0,1,1
