C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas,sexo_mujer,sexo_hombre,edad,grupo_edad,joven,adulto_mayor,jefe_hogar,conyuge,hijo_hogar,tiene_discapacidad,cantidad_limitaciones,lengua_materna_indigena,autoidentificacion_indigena,autoidentificacion_afro,autoidentificacion_mestizo,nivel_educativo_ord,educacion_basica_o_menos,secundaria_completa,superior_incompleta,superior_completa,universitaria_completa_o_mas,educacion_superior,brecha_educativa_baja,grupo_educativo,trabajador_independiente,trabajador_dependiente,empleador,trabajador_hogar,trabajador_familiar_no_remunerado,sector_publico,sector_privado,empresa_registrada_sunat,empresa_no_registrada_sunat,lleva_libros_contables,posible_informalidad,empresa_pequena,empresa_mediana_grande,busca_otro_empleo,horas_totales,horas_principal,horas_secundaria,trabaja_menos_35h,trabaja_mas_48h,sobrejornada,brecha_horas_normal,tiene_seguro_salud,tiene_essalud,tiene_sis,tiene_afp,tiene_snp,tiene_pension,proteccion_social_completa,ingreso_total,ingreso_principal,ingreso_laboral,ingreso_total_log,ingreso_principal_log,ingreso_laboral_log,ingreso_por_hora,ingreso_por_hora_log,ingreso_secundario_total,tiene_ingreso_secundario,proporcion_ingreso_principal,dependencia_ingreso_principal,bajo_ingreso_relativo,alto_ingreso_relativo,ingreso_cero,ingreso_outlier
2,36.0,3,11,7, ,3,3, , ,5,9998,2,42.0,,42.0,,9520.0,9520.0,9570.0,9000.0,,,,9.161255164285691,9.161255164285691,9.166492972195906,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0,1,0,36.0,35_44,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,42.0,42.0,0.0,0,0,0,,1,1,0,1,0,1,1,9520.0,9520.0,9570.0,9.161255164285691,9.161255164285691,9.166492972195906,52.62289673375123,3.9819761547307593,0.0,0,1.0,1,0,1,0,1
2,58.0,1,9,3, ,2, ,3,2,1,1,2,18.0,,30.0,30.0,615.0,615.0,615.0,,550.0,,,6.423246963533519,6.423246963533519,6.423246963533519,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,58.0,55_64,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.0,18.0,0.0,1,0,0,0.0,1,1,0,0,1,1,1,615.0,615.0,615.0,6.423246963533519,6.423246963533519,6.423246963533519,4.734411085450346,1.7464850575056767,550.0,1,1.0,1,1,0,0,0
2,66.0,1,6,5, ,2, ,3,2,1,1,2,24.0,,24.0,,310.0,310.0,310.0,,250.0,,,5.739792912179234,5.739792912179234,5.739792912179234,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,66.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,24.0,24.0,0.0,1,0,0,,1,1,0,0,1,1,1,310.0,310.0,310.0,5.739792912179234,5.739792912179234,5.739792912179234,2.9830638953040802,1.382051346075375,250.0,1,1.0,1,1,0,0,0
2,23.0,3,6,5, ,3,5,1, ,2,45,2,57.0,,57.0,,1600.0,1600.0,1810.0,1600.0,,,,7.378383712996714,7.378383712996714,7.501634457883413,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,23.0,14_24,1,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,57.0,57.0,0.0,0,1,0,,1,1,0,1,0,1,1,1600.0,1600.0,1810.0,7.378383712996714,7.378383712996714,7.501634457883413,7.3335764353146145,2.1202927080123435,0.0,0,1.0,1,0,0,0,0
2,39.0,3,9,5, ,3,5,1, ,5,9998,2,65.0,,65.0,,1500.0,1500.0,1908.0,1500.0,,,,7.313886831633462,7.313886831633462,7.554334823725748,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,39.0,35_44,0,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,65.0,65.0,0.0,0,1,1,,1,1,0,1,0,1,1,1500.0,1500.0,1908.0,7.313886831633462,7.313886831633462,7.554334823725748,6.77917925031089,2.0514508378066787,0.0,0,1.0,1,0,0,0,0
2,63.0,1,6,5, ,3,2, , ,5,9998,2,48.0,,48.0,,1300.0,1300.0,1350.0,1300.0,,,,7.170888478512505,7.170888478512505,7.208600337960199,1,1,2,2,1,2,2,2,2,2,2,10,5,0,0,0,0,0,0,1,0,63.0,55_64,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,0,1,1,1,1300.0,1300.0,1350.0,7.170888478512505,7.170888478512505,7.208600337960199,6.4953810623556585,2.0142869724710333,0.0,0,1.0,1,0,0,0,0
1,59.0,7,6,5, ,3,2, , ,5,9998,2,48.0,,48.0,,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,1,1,2,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0,0,1,59.0,55_64,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,0,0,0,0,1500.0,1500.0,1500.0,7.313886831633462,7.313886831633462,7.313886831633462,7.2170900692840645,2.1062161402232906,0.0,0,1.0,1,0,0,0,0
1,57.0,2,4,5, ,3,5,3,2,1,3,2,48.0,,48.0,,1650.0,1650.0,1650.0,1200.0,,,,7.409136443920128,7.409136443920128,7.409136443920128,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,0,1,57.0,55_64,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,Primaria,0,1,0,0,0,0,1,0,1,0,1,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,1650.0,1650.0,1650.0,7.409136443920128,7.409136443920128,7.409136443920128,7.938799076212471,2.1904012486422784,0.0,0,1.0,1,0,0,0,0
1,44.0,3,5,2, ,3,5,2,2,1,7,2,50.0,,50.0,48.0,2310.0,2310.0,2310.0,1920.0,,,,7.745435610274381,7.745435610274381,7.745435610274381,1,1,2,2,1,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,1,44.0,35_44,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,1,0,0,0,1,0,0,50.0,50.0,0.0,0,1,0,-2.0,1,1,0,0,1,1,1,2310.0,2310.0,2310.0,7.745435610274381,7.745435610274381,7.745435610274381,10.66974595842956,2.4569996772894185,0.0,0,1.0,1,0,0,0,0
1,66.0,1,5,3, ,2, ,3,2,1,1,2,48.0,,48.0,,1065.0,1065.0,1065.0,,909.0,,,6.97166860472579,6.97166860472579,6.97166860472579,4,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,66.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,0,1,0,1,1,1065.0,1065.0,1065.0,6.97166860472579,6.97166860472579,6.97166860472579,5.124133949191686,1.8122373503830898,909.0,1,1.0,1,0,0,0,0
2,48.0,2,6,5, ,6, , , ,1,2,2,40.0,,40.0,,1732.0,1732.0,1732.0,1299.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,48.0,45_54,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,1,0,1,0,0,0,0,1732.0,1732.0,1732.0,7.457609289715606,7.457609289715606,7.457609289715606,10.0,2.3978952727983707,0.0,0,1.0,1,0,0,0,0
1,46.0,1,5,4, ,3,2, , ,5,9998,2,45.0,,45.0,,1500.0,1500.0,1550.0,1500.0,,,,7.313886831633462,7.313886831633462,7.346655163176539,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,46.0,45_54,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,1,0,0,0,0,0,0,1,0,45.0,45.0,0.0,0,0,0,,1,1,0,0,1,1,1,1500.0,1500.0,1550.0,7.313886831633462,7.313886831633462,7.346655163176539,7.954837054144214,2.19219383927166,0.0,0,1.0,1,0,0,0,0
2,42.0,2,3, ,5,6, , , ,1,1,2,39.0,9.0,48.0,,1646.0,1346.0,1646.0,1000.0,,,300.0,7.40671073017764,7.205635176410364,7.40671073017764,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,42.0,35_44,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,Primaria,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48.0,39.0,9.0,0,0,0,,1,0,1,0,0,0,0,1646.0,1346.0,1646.0,7.40671073017764,7.205635176410364,7.40671073017764,7.91955350269438,2.188245889587336,300.0,1,0.8177399756986634,1,0,0,0,0
2,60.0,1,6,5, ,3,2, , ,5,9998,2,50.0,,50.0,,2500.0,2500.0,2575.0,2500.0,,,,7.824445930877619,7.824445930877619,7.853993087224244,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,60.0,55_64,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,1,0,0,0,0,0,0,1,0,50.0,50.0,0.0,0,1,0,,1,1,0,1,0,1,1,2500.0,2500.0,2575.0,7.824445930877619,7.824445930877619,7.853993087224244,11.893764434180138,2.5567438173078707,0.0,0,1.0,1,0,0,0,0
1,61.0,1,6,5, ,2, ,3,2,1,1,2,53.0,,53.0,,1300.0,1300.0,1300.0,,1300.0,,,7.170888478512505,7.170888478512505,7.170888478512505,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,61.0,55_64,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,53.0,53.0,0.0,0,1,0,,1,0,1,0,0,0,0,1300.0,1300.0,1300.0,7.170888478512505,7.170888478512505,7.170888478512505,5.664734846834285,1.896830169918723,1300.0,1,1.0,1,0,0,0,0
1,44.0,1,6,5, ,2, ,2,2,1,3,2,54.0,,54.0,,2009.0,2009.0,2009.0,,1259.0,,,7.605890001053122,7.605890001053122,7.605890001053122,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,0,1,44.0,35_44,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,1,0,0,0,1,0,0,54.0,54.0,0.0,0,1,0,,1,0,1,0,0,0,0,2009.0,2009.0,2009.0,7.605890001053122,7.605890001053122,7.605890001053122,8.592079377298777,2.2609376930557326,1259.0,1,1.0,1,0,0,0,0
2,46.0,2,6,5, ,4, ,2,2,1,3, ,15.0,,15.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,46.0,45_54,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.0,15.0,0.0,1,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,17.0,3,5,4, ,4, ,2,2,1,3, ,30.0,,30.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0,0,1,17.0,14_24,1,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,Secundaria incompleta,0,0,0,1,0,0,0,1,0,0,0,1,0,0,30.0,30.0,0.0,1,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,38.0,1,11,5, ,2, ,2,2,1,1,2,48.0,,48.0,,2800.0,2800.0,2800.0,,2800.0,,,7.937731775260109,7.937731775260109,7.937731775260109,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,38.0,35_44,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,2800.0,2800.0,2800.0,7.937731775260109,7.937731775260109,7.937731775260109,13.471901462663586,2.6722089392433617,2800.0,1,1.0,1,0,1,0,0
2,45.0,3,11,5, ,3,1, , ,5,9998,2,44.0,5.0,49.0,,3100.0,3000.0,3166.0,3000.0,,,100.0,8.03947991910045,8.006700845440367,8.06054004653864,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,45.0,45_54,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,49.0,44.0,5.0,0,1,0,,1,0,0,0,0,0,0,3100.0,3000.0,3166.0,8.03947991910045,8.006700845440367,8.06054004653864,14.921996512230757,2.7677015816128994,100.0,1,0.967741935483871,1,0,1,0,0
2,51.0,1,6,5, ,2, ,3,2,1,1,2,56.0,,56.0,,27.0,27.0,27.0,,27.0,,,3.332204510175204,3.332204510175204,3.332204510175204,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,51.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,56.0,56.0,0.0,0,1,0,,1,0,1,0,0,0,0,27.0,27.0,27.0,3.332204510175204,3.332204510175204,3.332204510175204,0.1113493896403827,0.10557494334291138,27.0,1,1.0,1,1,0,0,0
1,35.0,1,8,2, ,3,5,1, ,5,1200,2,48.0,,48.0,,3932.0,3932.0,5854.0,3500.0,,,,8.27715777243181,8.27715777243181,8.675051276031818,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,35.0,35_44,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,3932.0,3932.0,5854.0,8.27715777243181,8.27715777243181,8.675051276031818,28.165896843725942,3.373000110417737,0.0,0,1.0,1,0,1,0,0
2,36.0,2,9,3, ,3,5,1, ,5,1000,2,40.0,,48.0,48.0,3200.0,3200.0,3867.0,3200.0,,,,8.071218539969863,8.071218539969863,8.260492856573185,3,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0,1,0,36.0,35_44,0,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,40.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,3200.0,3200.0,3867.0,8.071218539969863,8.071218539969863,8.260492856573185,18.605658198614318,2.9758182081781492,0.0,0,1.0,1,0,1,0,0
1,34.0,1,11,5, ,3,2, , ,5,5000,2,42.0,,50.0,50.0,5000.0,5000.0,5000.0,5000.0,,,,8.517393171418904,8.517393171418904,8.517393171418904,3,1,2,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0,0,1,34.0,25_34,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,50.0,42.0,0.0,0,1,0,0.0,1,1,0,1,0,1,1,5000.0,5000.0,5000.0,8.517393171418904,8.517393171418904,8.517393171418904,23.094688221709006,3.1819914104654794,0.0,0,1.0,1,0,1,0,0
2,34.0,2,11,5, ,3,5,1, ,4,150,2,38.0,,48.0,48.0,3200.0,3200.0,4117.0,3200.0,,,,8.071218539969863,8.071218539969863,8.323122887587735,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,34.0,25_34,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,38.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,3200.0,3200.0,4117.0,8.071218539969863,8.071218539969863,8.323122887587735,19.808506543494996,3.035361871539734,0.0,0,1.0,1,0,1,0,0
1,62.0,1,11,5, ,2, ,2,2,1,3,2,84.0,,84.0,,1242.0,1242.0,1242.0,,882.0,,,7.125283091510712,7.125283091510712,7.125283091510712,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,62.0,55_64,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,84.0,84.0,0.0,0,1,1,,1,1,0,1,0,1,1,1242.0,1242.0,1242.0,7.125283091510712,7.125283091510712,7.125283091510712,3.414714615638403,1.4849431922471854,882.0,1,1.0,1,0,0,0,0
2,63.0,2,12,2, ,3,2, , ,5,9998,2,12.0,15.0,48.0,48.0,5312.0,5312.0,5395.0,5000.0,,,,8.577911926450943,8.577911926450943,8.593413217327646,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,63.0,55_64,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48.0,12.0,15.0,0,0,0,0.0,1,1,0,1,0,1,1,5312.0,5312.0,5395.0,8.577911926450943,8.577911926450943,8.593413217327646,25.95746728252502,3.2942603381046167,0.0,0,1.0,1,0,1,0,0
2,32.0,3,12,2, ,3,5,1, ,4,150,2,32.0,,48.0,48.0,3000.0,3000.0,3625.0,3000.0,,,,8.006700845440367,8.006700845440367,8.195885391314796,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,32.0,25_34,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,32.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,3000.0,3000.0,3625.0,8.006700845440367,8.006700845440367,8.195885391314796,17.441301000769823,2.9145927688267723,0.0,0,1.0,1,0,1,0,0
1,22.0,3,10,3, ,4, ,2,2,1,3, ,15.0,,15.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,22.0,14_24,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.0,15.0,0.0,1,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,52.0,1,6,5, ,3,5,1, ,2,50,2,6.0,,48.0,48.0,2400.0,2400.0,2400.0,2400.0,,,,7.783640596221253,7.783640596221253,7.783640596221253,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,52.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,6.0,0.0,0,0,0,0.0,1,0,1,1,0,1,1,2400.0,2400.0,2400.0,7.783640596221253,7.783640596221253,7.783640596221253,11.547344110854503,2.529509018549033,0.0,0,1.0,1,0,0,0,0
2,76.0,1,6,5, ,2, ,3,2,1,1,2,6.0,,6.0,,20.0,20.0,20.0,,20.0,,,3.044522437723423,3.044522437723423,3.044522437723423,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,76.0,65_mas,0,1,1,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,6.0,6.0,0.0,1,0,0,,1,0,1,0,0,0,0,20.0,20.0,20.0,3.044522437723423,3.044522437723423,3.044522437723423,0.7698229407236336,0.5708795080925819,20.0,1,1.0,1,1,0,0,0
1,39.0,1,9,3, ,2, ,2,2,1,1,1,42.0,10.0,52.0,,1810.0,1570.0,1810.0,,1570.0,240.0,,7.501634457883413,7.359467638255621,7.501634457883413,5,2,1,2,1,2,2,2,2,2,2,10,5,0,0,0,0,0,0,0,1,39.0,35_44,0,0,1,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,1,0,0,0,1,0,1,52.0,42.0,10.0,0,1,0,,1,0,1,0,1,1,1,1810.0,1570.0,1810.0,7.501634457883413,7.359467638255621,7.501634457883413,8.038728015633328,2.201518458268783,1810.0,1,0.8674033149171271,1,0,0,0,0
1,62.0,1,4,5, ,2, ,3,2,1,1,1,24.0,,24.0,,866.0,866.0,866.0,,866.0,,,6.765038976780541,6.765038976780541,6.765038976780541,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,1,62.0,55_64,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,1,24.0,24.0,0.0,1,0,0,,1,0,1,0,0,0,0,866.0,866.0,866.0,6.765038976780541,6.765038976780541,6.765038976780541,8.333333333333334,2.2335922215070942,866.0,1,1.0,1,1,0,0,0
2,49.0,2,4, ,6,2, ,3,2,1,1,2,28.0,,28.0,,264.0,264.0,264.0,,254.0,,,5.579729825986222,5.579729825986222,5.579729825986222,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,1,0,49.0,45_54,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,28.0,28.0,0.0,1,0,0,,1,0,1,0,0,0,0,264.0,264.0,264.0,5.579729825986222,5.579729825986222,5.579729825986222,2.1774991751897064,1.156094464503061,254.0,1,1.0,1,1,0,0,0
1,24.0,3,10,1, ,3,5,1, ,4,120,2,48.0,,50.0,50.0,1285.0,1285.0,1285.0,1025.0,,,,7.1592919047975645,7.1592919047975645,7.1592919047975645,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,24.0,14_24,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,50.0,48.0,0.0,0,1,0,0.0,1,1,0,1,0,1,1,1285.0,1285.0,1285.0,7.1592919047975645,7.1592919047975645,7.1592919047975645,5.935334872979214,1.9366293399808403,0.0,0,1.0,1,0,0,0,0
1,25.0,3,9,3, ,3,5,2,2,3,60,2,42.0,,60.0,60.0,2000.0,2000.0,2334.0,2000.0,,,,7.601402334583733,7.601402334583733,7.755767170102998,1,1,2,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0,0,1,25.0,25_34,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,60.0,42.0,0.0,0,1,0,0.0,1,1,0,1,0,1,1,2000.0,2000.0,2334.0,7.601402334583733,7.601402334583733,7.755767170102998,8.983833718244803,2.3009671566651417,0.0,0,1.0,1,0,0,0,0
1,62.0,1,5,3, ,2, ,2,2,1,2,1,84.0,,84.0,,1240.0,1240.0,1240.0,,940.0,,,7.123672785204607,7.123672785204607,7.123672785204607,6,2,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,1,62.0,55_64,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,1,0,0,0,1,0,1,84.0,84.0,0.0,0,1,1,,0,0,0,0,1,1,0,1240.0,1240.0,1240.0,7.123672785204607,7.123672785204607,7.123672785204607,3.40921588034752,1.4836968687397283,940.0,1,1.0,1,0,0,0,0
2,62.0,2,9,3, ,4, ,2,2,1,2, ,42.0,,42.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,62.0,55_64,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,0,0,1,0,0,0,1,0,0,0,1,0,0,42.0,42.0,0.0,0,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
1,30.0,4,6,5, ,3,4,1, ,4,150,1,40.0,,48.0,48.0,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,30.0,25_34,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,0,1,0,0,0,0,1,1,48.0,40.0,0.0,0,0,0,0.0,1,0,1,0,0,0,0,1500.0,1500.0,1500.0,7.313886831633462,7.313886831633462,7.313886831633462,7.2170900692840645,2.1062161402232906,0.0,0,1.0,1,0,0,0,0
1,49.0,1,9,3, ,3,5,1, ,4,110,2,63.0,,63.0,,1350.0,1350.0,1576.0,1350.0,,,,7.208600337960199,7.208600337960199,7.3632795869630385,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,0,1,49.0,45_54,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,63.0,63.0,0.0,0,1,1,,1,1,0,1,0,1,1,1350.0,1350.0,1576.0,7.208600337960199,7.208600337960199,7.3632795869630385,5.777337878954507,1.9135843816257214,0.0,0,1.0,1,0,0,0,0
2,35.0,2,6,5, ,3,5,2,2,1,4,1,12.0,,12.0,,533.0,533.0,533.0,173.0,,,,6.280395838960195,6.280395838960195,6.280395838960195,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,1,0,35.0,35_44,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,1,12.0,12.0,0.0,1,0,0,,1,1,0,0,0,0,0,533.0,533.0,533.0,6.280395838960195,6.280395838960195,6.280395838960195,10.257890685142417,2.4210692770233315,0.0,0,1.0,1,1,0,0,0
2,53.0,1,11,5, ,3,5,1, ,2,40,2,48.0,,48.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,0,53.0,45_54,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,1,0,1,1,1025.0,1025.0,1025.0,6.933423025730715,6.933423025730715,6.933423025730715,4.931678214010778,1.780307177020577,0.0,0,1.0,1,0,0,0,0
