C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas
1,58.0,3,11,5, ,2, ,2,2,1,1,2,18.0,,36.0,36.0,7400.0,7400.0,7400.0,,7400.0,,,8.909370405197466,8.909370405197466,8.909370405197466,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
1,55.0,4,6,5, ,3,5,1, ,5,600,2,77.0,,77.0,,1800.0,1800.0,2308.0,1800.0,,,,7.496097345175956,7.496097345175956,7.744569809354496,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,75.0,1,4,5, ,2, ,3,2,1,1,2,6.0,,6.0,,94.0,94.0,94.0,,85.0,,,4.553876891600541,4.553876891600541,4.553876891600541,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,54.0,1,9,3, ,2, ,3,2,1,1,2,56.0,,56.0,,1374.0,1374.0,1374.0,,1374.0,,,7.226209010100671,7.226209010100671,7.226209010100671,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,70.0,1,6,5, ,2, ,3,2,1,1,2,21.0,,21.0,,217.0,217.0,217.0,,217.0,,,5.384495062789089,5.384495062789089,5.384495062789089,4,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,42.0,3,6,5, ,3,5,2,2,1,6,2,55.0,,55.0,,2165.0,2165.0,2249.0,2165.0,,,,7.680637427560936,7.680637427560936,7.718685495198466,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,69.0,3,6,5, ,9, ,2,2,1,2, ,42.0,,42.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0
2,53.0,1,10,2, ,2, ,3,2,1,2,2,70.0,,70.0,,567.0,567.0,567.0,,567.0,,,6.342121418721152,6.342121418721152,6.342121418721152,1,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
2,20.0,3,10,2, ,3,5,1, ,5,4000,1,24.0,,24.0,,600.0,600.0,608.0,600.0,,,,6.398594934535208,6.398594934535208,6.411818267709897,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,65.0,2,6,5, ,2, ,3,2,1,1,2,35.0,,35.0,,116.0,116.0,116.0,,116.0,,,4.762173934797756,4.762173934797756,4.762173934797756,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0
1,38.0,1,5,2, ,9, ,3,2,1,3, ,68.0,,68.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,35.0,2,3, ,3,3,5,3,2,1,3,2,85.0,,85.0,,900.0,900.0,900.0,900.0,,,,6.803505257608338,6.803505257608338,6.803505257608338,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,19.0,3,6,5, ,3,5,2,2,1,2,2,29.0,,45.0,45.0,1940.0,1940.0,1940.0,1732.0,,,,7.57095858316901,7.57095858316901,7.57095858316901,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,38.0,1,8,2, ,1, ,2,2,1,2,1,46.0,10.0,56.0,,2200.0,2000.0,2200.0,,2000.0,,200.0,7.696667081526462,7.601402334583733,7.696667081526462,6,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,22.0,3,6,5, ,3,5,3,2,1,3,1,27.0,,48.0,48.0,1039.0,1039.0,1039.0,1039.0,,,,6.946975992135418,6.946975992135418,6.946975992135418,4,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,34.0,1,5,2, ,3,5,3,2,1,10,2,58.0,,58.0,,1301.0,1301.0,1301.0,1299.0,,,,7.171656822768514,7.171656822768514,7.171656822768514,4,2,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
1,34.0,1,6,5, ,3,5,1, ,1,15,2,54.0,,54.0,,1950.0,1950.0,1950.0,1500.0,,,,7.576097340623111,7.576097340623111,7.576097340623111,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,55.0,1,9,3, ,3,5,1, ,4,280,2,40.0,,40.0,,1500.0,1500.0,1875.0,1500.0,,,,7.313886831633462,7.313886831633462,7.53689712956617,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,46.0,2,8,1, ,3,5,1, ,4,200,2,54.0,,54.0,,1150.0,1150.0,1150.0,1150.0,,,,7.048386408721883,7.048386408721883,7.048386408721883,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,42.0,1,6,5, ,2, ,3,2,1,1,2,61.0,4.0,65.0,,1595.0,1515.0,1595.0,,1515.0,,80.0,7.375255778009754,7.323830566202317,7.375255778009754,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
2,43.0,2,9,3, ,3,5,1, ,4,120,2,60.0,,60.0,,1500.0,1500.0,1875.0,1500.0,,,,7.313886831633462,7.313886831633462,7.53689712956617,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,30.0,3,11,5, ,3,2, , ,5,2000,1,50.0,,50.0,,3500.0,3500.0,3550.0,3500.0,,,,8.160803920954665,8.160803920954665,8.174984532943087,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,29.0,3,11,5, ,3,5,1, ,1,4,2,40.0,,40.0,,3000.0,3000.0,3000.0,3000.0,,,,8.006700845440367,8.006700845440367,8.006700845440367,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,33.0,2,10,1, ,3,5,2,1,1,4,2,66.0,,66.0,,1126.0,1126.0,1126.0,1126.0,,,,7.027314514039777,7.027314514039777,7.027314514039777,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,6,5, ,2, ,3,2,1,1,1,8.0,,40.0,40.0,1859.0,1859.0,1859.0,,1859.0,,,7.528331766707247,7.528331766707247,7.528331766707247,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,40.0,2,8,2, ,3,5,1, ,1,16,2,15.0,,15.0,,779.0,779.0,779.0,779.0,,,,6.659293919683638,6.659293919683638,6.659293919683638,1,1,2,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
1,72.0,1,5,1, ,3,5,1, ,3,100,2,32.0,,50.0,50.0,1025.0,1025.0,1382.0,1025.0,,,,6.933423025730715,6.933423025730715,7.232010331664759,1,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,57.0,2,4,5, ,2, ,3,2,1,2,2,5.0,21.0,26.0,,436.0,196.0,436.0,,196.0,,240.0,6.07993319509559,5.2832037287379885,6.07993319509559,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,35.0,3,9,3, ,3,5,1, ,3,80,2,32.0,,48.0,48.0,1013.0,1013.0,1013.0,1013.0,,,,6.921658184151129,6.921658184151129,6.921658184151129,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,30.0,1,6,5, ,3,5,1, ,3,80,2,33.0,,48.0,48.0,1212.0,1212.0,1212.0,1212.0,,,,7.10085190894405,7.10085190894405,7.10085190894405,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,33.0,2,9,3, ,3,1, , ,5,9998,2,0.0,,40.0,40.0,3600.0,3600.0,3675.0,3000.0,,,,8.188966863648876,8.188966863648876,8.209580483475577,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,61.0,1,6,5, ,3,5,3,2,1,8,2,90.0,,90.0,,1740.0,1740.0,1740.0,1500.0,,,,7.462214939768189,7.462214939768189,7.462214939768189,6,2,2,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
1,28.0,3,11,5, ,1, ,3,2,1,6,2,48.0,,48.0,,2440.0,2440.0,2440.0,,1360.0,,,7.80016307039296,7.80016307039296,7.80016307039296,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,64.0,1,11,5, ,6, , , ,1,1,2,48.0,,48.0,,1360.0,1360.0,1360.0,1000.0,,,,7.215975002651466,7.215975002651466,7.215975002651466,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,56.0,1,6,5, ,3,1, , ,5,9998,2,60.0,,60.0,,3456.0,3456.0,3539.0,3300.0,,,,8.148156439921625,8.148156439921625,8.17188200612782,4,2,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,30.0,3,11,6, ,3,5,1, ,2,25,2,24.0,6.0,46.0,46.0,4000.0,2500.0,4266.0,2500.0,,,1500.0,8.294299608857235,7.824445930877619,8.358666283188,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,45.0,2,6,5, ,3,5,1, ,3,70,2,0.0,,48.0,48.0,2200.0,2200.0,2749.0,2200.0,,,,7.696667081526462,7.696667081526462,7.919356190660617,3,1,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,24.0,3,11,5, ,3,5,1, ,1,20,2,32.0,,50.0,50.0,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,35.0,1,8,2, ,3,5,1, ,1,15,2,48.0,,48.0,,1546.0,1546.0,1696.0,1200.0,,,,7.344072850573066,7.344072850573066,7.436617265234227,1,1,2,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,24.0,7,6,5, ,3,5,2,2,1,10,2,30.0,,50.0,50.0,1645.0,1645.0,1729.0,1645.0,,,,7.406103381237015,7.406103381237015,7.455876687491824,6,2,2,1,2,2,2,2,2,2,2,10,8,0,0,0,0,0,0
2,60.0,1,5,1, ,6, , , ,1,1,2,12.0,,12.0,,347.0,347.0,347.0,260.0,,,,5.8522024797744745,5.8522024797744745,5.8522024797744745,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,34.0,3,6,5, ,2, ,3,2,1,1,2,61.0,,72.0,72.0,1900.0,1900.0,1900.0,,1900.0,,,7.550135342488429,7.550135342488429,7.550135342488429,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,51.0,3,11,5, ,2, ,3,2,1,1,2,30.0,,30.0,,3000.0,3000.0,3000.0,,3000.0,,,8.006700845440367,8.006700845440367,8.006700845440367,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,68.0,1,9,3, ,6, , , ,1,2,2,56.0,,56.0,,1500.0,1500.0,1750.0,1500.0,,,,7.313886831633462,7.313886831633462,7.467942332285852,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,77.0,2,11,6, ,2, ,2,2,1,1,2,40.0,,40.0,,3700.0,3700.0,3700.0,,3700.0,,,8.216358332386156,8.216358332386156,8.216358332386156,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,9,3, ,3,1, , ,5,9998,2,37.0,,37.0,,4240.0,4240.0,4339.0,4000.0,,,,8.352554369474591,8.352554369474591,8.375629627094451,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,51.0,1,12,2, ,3,2, , ,5,2000,2,24.0,,40.0,40.0,8000.0,8000.0,8050.0,8000.0,,,,8.987321812850125,8.987321812850125,8.993551586299981,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,47.0,2,12,2, ,3,2, , ,5,9998,2,24.0,,40.0,40.0,10000.0,10000.0,10050.0,10000.0,,,,9.210440366976515,9.210440366976515,9.21542741102474,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,36.0,1,12,2, ,3,3, , ,5,9998,2,36.0,,36.0,,6323.0,6323.0,7823.0,6000.0,,,,8.752107198329362,8.752107198329362,8.964951211714654,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,1,0
1,32.0,7,12,2, ,3,5,1, ,5,600,2,24.0,,40.0,40.0,5000.0,5000.0,6668.0,5000.0,,,,8.517393171418904,8.517393171418904,8.805225202632306,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,22.0,3,6,5, ,3,5,3,2,1,6,1,54.0,,54.0,,866.0,866.0,866.0,866.0,,,,6.765038976780541,6.765038976780541,6.765038976780541,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,8,2, ,3,5,1, ,3,100,2,40.0,4.0,44.0,,1900.0,1600.0,2299.0,1600.0,,,300.0,7.550135342488429,7.378383712996714,7.7406644019172415,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,19.0,3,10,1, ,2, ,3,2,1,1,1,4.0,3.0,7.0,,170.0,90.0,170.0,,90.0,,80.0,5.14166355650266,4.51085950651685,5.14166355650266,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,40.0,2,6,5, ,2, ,3,2,1,2,2,8.0,,10.0,10.0,1013.0,1013.0,1013.0,,1013.0,,,6.921658184151129,6.921658184151129,6.921658184151129,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,1
1,54.0,1,5,3, ,6, , , ,1,1,1,24.0,4.0,28.0,,1276.0,1196.0,1276.0,1083.0,,,80.0,7.152268856032539,7.087573705557973,7.152268856032539,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
2,35.0,3,6,5, ,2, ,3,2,1,1,1,12.0,,24.0,24.0,852.0,852.0,852.0,,722.0,,,6.748759547491679,6.748759547491679,6.748759547491679,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,1
2,45.0,11,3, ,4,6, , , ,1,1,2,16.0,,16.0,,607.0,607.0,607.0,520.0,,,,6.410174881966167,6.410174881966167,6.410174881966167,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,19.0,3,10,1, ,3,5,2,2,1,20,2,28.0,,28.0,,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,60.0,1,9,3, ,3,2, , ,5,600,2,48.0,,48.0,,1025.0,1025.0,1075.0,1025.0,,,,6.933423025730715,6.933423025730715,6.98100574072173,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,63.0,2,6,5, ,3,5,2,2,1,3,2,2.0,,6.0,6.0,217.0,217.0,217.0,217.0,,,,5.384495062789089,5.384495062789089,5.384495062789089,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,36.0,1,9,3, ,3,5,1, ,3,100,2,56.0,,56.0,,4650.0,4650.0,5168.0,4000.0,,,,8.444837529224097,8.444837529224097,8.550434525196039,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,35.0,1,9,3, ,3,2, , ,5,9000,2,40.0,,40.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,1,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,1
2,64.0,6,10,2, ,3,2, , ,5,9000,2,40.0,,40.0,,1100.0,1100.0,1175.0,1100.0,,,,7.00397413672268,7.00397413672268,7.069874128458572,1,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,35.0,1,11,5, ,3,5,2,2,1,20,2,40.0,,40.0,,1050.0,1050.0,1050.0,1050.0,,,,6.957497370876951,6.957497370876951,6.957497370876951,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,42.0,1,9,3, ,3,2, , ,5,9000,2,36.0,,36.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,72.0,1,11,5, ,2, ,3,2,1,2,2,24.0,,24.0,,300.0,300.0,300.0,,300.0,,,5.707110264748875,5.707110264748875,5.707110264748875,1,1,2,2,1,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,45.0,3,9,3, ,3,5,2,2,2,30,2,53.0,,53.0,,1100.0,1100.0,1100.0,1100.0,,,,7.00397413672268,7.00397413672268,7.00397413672268,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,43.0,1,5,4, ,3,5,1, ,1,10,2,8.0,,10.0,10.0,600.0,600.0,600.0,600.0,,,,6.398594934535208,6.398594934535208,6.398594934535208,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,45.0,1,6,5, ,1, ,3,2,1,2,1,32.0,,50.0,50.0,1330.0,1330.0,1330.0,,1330.0,,,7.193685818395112,7.193685818395112,7.193685818395112,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,45.0,4,9,3, ,3,5,1, ,2,25,2,24.0,12.0,48.0,48.0,2915.0,2815.0,2915.0,2815.0,,,100.0,7.977968093128549,7.943072717277933,7.977968093128549,1,1,2,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,46.0,1,6,5, ,3,5,1, ,5,1200,2,0.0,,56.0,56.0,1500.0,1500.0,2208.0,1500.0,,,,7.313886831633462,7.313886831633462,7.700295203420117,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,65.0,1,6,5, ,6, , , ,1,1,2,25.0,,25.0,,433.0,433.0,433.0,433.0,,,,6.073044534100405,6.073044534100405,6.073044534100405,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,68.0,2,6,5, ,3,5,2,2,1,3,2,45.0,,45.0,,1170.0,1170.0,1170.0,660.0,,,,7.065613363597717,7.065613363597717,7.065613363597717,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,70.0,1,4,5, ,6, , , ,1,1,2,60.0,,60.0,,265.0,265.0,265.0,200.0,,,,5.583496308781699,5.583496308781699,5.583496308781699,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,72.0,1,6,5, ,3,5,3,2,1,3,2,48.0,,48.0,,2165.0,2165.0,2165.0,2165.0,,,,7.680637427560936,7.680637427560936,7.680637427560936,1,1,2,2,1,2,2,2,2,2,2,10,6,0,0,0,0,0,1
2,40.0,3,9,5, ,2, ,3,2,1,2,2,25.0,,25.0,,50.0,50.0,50.0,,50.0,,,3.9318256327243257,3.9318256327243257,3.9318256327243257,1,1,2,2,1,2,2,2,2,2,2,10,5,0,0,0,0,0,0
1,39.0,4,11,5, ,3,5,1, ,4,110,2,56.0,,56.0,,4900.0,4900.0,5899.0,4000.0,,,,8.497194544909547,8.497194544909547,8.68270762989381,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,35.0,1,11,5, ,3,2, , ,5,9000,2,40.0,,40.0,,5000.0,5000.0,5000.0,5000.0,,,,8.517393171418904,8.517393171418904,8.517393171418904,6,2,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,42.0,2,12,2, ,2, ,3,2,1,1,2,25.0,,25.0,,2500.0,2500.0,2500.0,,2500.0,,,7.824445930877619,7.824445930877619,7.824445930877619,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,32.0,5,9,3, ,3,5,1, ,5,5000,1,40.0,,40.0,,2200.0,2200.0,2749.0,2200.0,,,,7.696667081526462,7.696667081526462,7.919356190660617,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,75.0,2,4,5, ,2, ,3,2,1,2,2,84.0,,84.0,,1789.0,1789.0,1789.0,,1269.0,,,7.489970898834801,7.489970898834801,7.489970898834801,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,53.0,2,9,3, ,3,5,1, ,1,20,2,48.0,,48.0,,2000.0,2000.0,2084.0,2000.0,,,,7.601402334583733,7.601402334583733,7.642524134232902,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,61.0,1,9,3, ,2, ,3,2,1,1,2,15.0,,15.0,,668.0,668.0,668.0,,668.0,,,6.505784060128229,6.505784060128229,6.505784060128229,4,2,2,2,1,2,2,2,2,2,2,10,6,0,0,0,0,0,1
2,56.0,2,9,3, ,3,2, , ,5,9998,2,40.0,,40.0,,2500.0,2500.0,2550.0,2500.0,,,,7.824445930877619,7.824445930877619,7.844240718141811,3,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,30.0,3,10,2, ,3,5,1, ,1,8,2,48.0,,48.0,,1300.0,1300.0,1300.0,1300.0,,,,7.170888478512505,7.170888478512505,7.170888478512505,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,33.0,4,10,1, ,3,5,1, ,1,11,2,62.0,,62.0,,2779.0,2779.0,2947.0,1900.0,,,,7.930206206684683,7.930206206684683,7.988882253309227,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,36.0,11,6,5, ,6, , , ,1,2,2,72.0,,72.0,60.0,2550.0,2550.0,2550.0,1350.0,,,,7.844240718141811,7.844240718141811,7.844240718141811,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,25.0,11,9,3, ,3,5,1, ,5,2000,2,48.0,,48.0,,900.0,900.0,1120.0,900.0,,,,6.803505257608338,6.803505257608338,7.02197642307216,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,36.0,3,11,5, ,3,5,1, ,5,1000,2,21.0,,48.0,48.0,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,3,9,3, ,3,5,1, ,5,1000,2,26.0,,48.0,48.0,1339.0,1339.0,1831.0,1200.0,,,,7.200424892944957,7.200424892944957,7.513163545234075,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,23.0,3,9,3, ,3,5,1, ,1,12,2,25.0,,36.0,36.0,1800.0,1800.0,1800.0,1800.0,,,,7.496097345175956,7.496097345175956,7.496097345175956,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,75.0,1,4,5, ,2, ,3,2,1,1,2,2.0,,2.0,,45.0,45.0,45.0,,45.0,,,3.828641396489095,3.828641396489095,3.828641396489095,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,3,5,4, ,3,5,3,2,1,5,2,30.0,,30.0,,800.0,800.0,800.0,800.0,,,,6.68586094706836,6.68586094706836,6.68586094706836,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,66.0,1,12,2, ,3,5,1, ,4,200,2,40.0,,40.0,,2100.0,2100.0,2100.0,2100.0,,,,7.650168700845001,7.650168700845001,7.650168700845001,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,64.0,7,10,3, ,2, ,2,2,1,1,2,30.0,,30.0,,1150.0,1150.0,1150.0,,1150.0,,,7.048386408721883,7.048386408721883,7.048386408721883,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,54.0,7,11,5, ,3,5,1, ,1,15,2,25.0,,25.0,,900.0,900.0,900.0,900.0,,,,6.803505257608338,6.803505257608338,6.803505257608338,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,66.0,2,9,3, ,3,5,1, ,1,7,2,44.0,,44.0,,1500.0,1500.0,1875.0,1500.0,,,,7.313886831633462,7.313886831633462,7.53689712956617,1,1,2,2,1,2,2,2,2,2,2,10,6,0,0,0,0,0,1
2,56.0,1,9,3, ,3,5,1, ,4,120,2,40.0,,40.0,,5500.0,5500.0,6334.0,5500.0,,,,8.612685172875459,8.612685172875459,8.75384509275524,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,22.0,3,10,4, ,3,5,1, ,2,25,2,40.0,,40.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,2,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,50.0,1,12,2, ,3,2, , ,5,9998,2,40.0,,40.0,,7400.0,7400.0,7450.0,7400.0,,,,8.909370405197466,8.909370405197466,8.916103530553727,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,45.0,2,11,5, ,3,2, , ,5,9998,2,40.0,,40.0,,5500.0,5500.0,5550.0,5500.0,,,,8.612685172875459,8.612685172875459,8.621733370690162,3,1,2,1,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,68.0,6,5,3, ,6, , , ,1,1,2,40.0,,40.0,,1800.0,1800.0,1800.0,1200.0,,,,7.496097345175956,7.496097345175956,7.496097345175956,1,1,2,2,1,2,2,2,2,2,2,10,6,0,0,0,0,0,0
1,26.0,1,9,3, ,3,5,2,1,1,5,2,72.0,,72.0,,1500.0,1500.0,1558.0,1500.0,,,,7.313886831633462,7.313886831633462,7.351799869057777,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,44.0,2,6,5, ,1, ,3,2,1,2,2,78.0,,78.0,,1050.0,1050.0,1050.0,,1050.0,,,6.957497370876951,6.957497370876951,6.957497370876951,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,22.0,1,6,5, ,3,5,1, ,2,30,2,48.0,,72.0,72.0,1390.0,1390.0,1418.0,1200.0,,,,7.237778191923443,7.237778191923443,7.257707677160043,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,48.0,1,6,5, ,3,5,3,2,1,5,1,24.0,,24.0,,664.0,664.0,664.0,364.0,,,,6.499787040655854,6.499787040655854,6.499787040655854,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,24.0,1,9,3, ,3,5,1, ,2,22,1,18.0,,18.0,,433.0,433.0,433.0,433.0,,,,6.073044534100405,6.073044534100405,6.073044534100405,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,36.0,1,4, ,6,3,5,3,2,1,4,2,32.0,,48.0,48.0,1039.0,1039.0,1039.0,1039.0,,,,6.946975992135418,6.946975992135418,6.946975992135418,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,19.0,3,6,5, ,3,5,1, ,1,8,2,16.0,,48.0,48.0,1602.0,1602.0,1602.0,1602.0,,,,7.379632152609552,7.379632152609552,7.379632152609552,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,28.0,3,5,4, ,3,5,3,2,1,18,2,24.0,,48.0,48.0,2165.0,2165.0,2165.0,2165.0,,,,7.680637427560936,7.680637427560936,7.680637427560936,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,21.0,3,8,1, ,3,5,1, ,1,15,2,45.0,,48.0,48.0,1200.0,1200.0,1500.0,1200.0,,,,7.090909822079984,7.090909822079984,7.313886831633462,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,31.0,3,8,2, ,3,5,1, ,1,20,2,32.0,,48.0,48.0,1600.0,1600.0,1875.0,1600.0,,,,7.378383712996714,7.378383712996714,7.53689712956617,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
