ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas
2024,4,1737002,1,48,1,1,20240417370020999168,1,1,1,1,2, ,2,40,1,1,28,12,1983,1, , , , , , , , , , , , , , , ,5212,4722,2, ,3,2,1,1,8,5,0,0,0,0,8,21,8,29,1, ,1,1,1,2, , , , , , , ,250, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,753, , ,250, , , ,1003,753,1003,1,,,420.358741504894,,40.0,1.0,1.0,1
2024,4,1737002,1,48,1,1,20240417370020999168,1,2,2,1,2, ,1,39,2,2,18,12,1984,1, , , , , , , , , , , , , , , ,7212,9522,2, ,3,2,1,1,0,8,0,8,0,8,0,24, ,24,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1083, , , , , , ,1083,1083,1083,1,,,398.601995737869,,39.0,1.0,1.0,1
2024,4,1737002,1,49,1,1,20240417370020999168,1,1,1,1,2, ,1,27,1,1,8,1,1997,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,0,0,8,8,0,0,16, ,16,2,12,1,1,1,1,2,140,10, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,606,300, , , , , , , ,906,906,906,1,,,398.601995737869,,27.0,1.0,1.0,1
2024,4,1737002,1,49,1,1,20240417370020999168,1,2,2,1,2, ,2,36,2,2,18,2,1988,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,0,8,0,8,0,24, ,24,1, ,1,1,1,2,2,240,12, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1039,360, , , , , , , ,1399,1399,1399,1,,,420.358741504894,,36.0,1.0,1.0,1
2024,4,1737002,1,49,1,1,20240417370020999168,1,3,3,1,2, ,1,16,3,3,2,6,2007,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,0,8,8,8,0,0,24,12,36,1, ,2, ,2,2,2,300, , , ,160, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,1299, , , ,160, , , , ,1459,1299,1459,1,,,351.61709959904,,16.0,1.0,2.0,0
2024,4,1737002,1,50,1,1,20240417370020999168,1,1,1,1,2, ,1,62,1,1,17,4,1962,1, , , , , , , , , , , , , , , ,5244,4730,3,5,1, ,5,1000,8,8,8,8,0,8,8,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,2,1,1025, , , , , , , ,255,1025,1025,1280,1,,,373.009800205319,,62.0,1.0,2.0,0
2024,4,1737002,1,50,1,1,20240417370020999168,1,2,2,1,2, ,2,46,2,2,8,7,1977,1, , , , , , , , , , , , , , , ,9629,311,3,5,1, ,3,100,0,0,0,0,6,0,12,18, ,24,2,24,1,1,1,1,2,250, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1083, , , , , , , , ,1083,1083,1083,1,,,316.965612483892,,46.0,1.0,1.0,1
2024,4,1737002,1,50,1,1,20240417370020999168,1,3,3,1,2, ,2,21,3,3,11,1,2003,1, , , , , , , , , , , , , , , ,4222,7830,3,4,1, ,4,500,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1000,75, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1000,800, , , , , , , ,1800,1800,1800,1,,,372.181681261533,,21.0,1.0,2.0,0
2024,4,24749,1,56,1,1,202404247491004992,1,1,1,1,2, ,1,33,1,1,9,5,1990,1, , , , , , , , , , , , , , , ,2142,7110,2, ,2,1,1,1,0,6,6,6,6,6,6,36, ,36,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,4900, , , , , , ,4900,4900,4900,1,,,1002.16031712733,,33.0,1.0,2.0,0
2024,4,23669,1,16,1,1,202404236691000992,1,1,1,1,2, ,1,42,1,1,26,10,1981,1, , , , , , , , , , , , , , , ,2330,8521,3,5,1, ,2,30,0,9,9,9,9,9,0,45,4,49,2,45,1,1,1,2,4,2500, , , , , ,200, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500, , , , ,200, , ,100,2700,2500,2800,1,,,1219.6045007077,,42.0,1.0,1.0,1
2024,4,23669,1,16,1,1,202404236691000992,1,2,2,1,2, ,2,42,2,1,4,8,1981,1, , , , , , , , , , , , , , , ,2342,8521,3,5,1, ,2,30,0,9,9,9,9,9,0,45, ,45,1, ,1,1,1,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,2000, , , , , , , ,75,2000,2000,2075,1,,,1286.17372349621,,42.0,1.0,1.0,1
2024,4,23669,1,17,1,1,202404236691000992,1,1,1,1,2, ,1,24,1,1,14,9,1999,1, , , , , , , , , , , , , , , ,9629,8219,2, ,3,2,1,1,0,11,11,11,11,11,0,55, ,55,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,1200, , , , , , ,1200,1200,1200,1,,,1075.84458126695,,24.0,1.0,1.0,1
2024,4,23669,1,18,1,1,202404236691000992,1,1,1,1,2, ,1,30,1,1,1,2,1994,1, , , , , , , , , , , , , , , ,3112,6810,3,5,1, ,3,100,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , , ,2500,2500,2500,1,,,1219.6045007077,,30.0,1.0,2.0,0
2024,4,2566001,1,92,1,1,20240425660010999808,1,1,1,1,2, ,2,39,1,1,6,6,1984,1, , , , , , , , , , , , , , , ,2611,9499,3,5,1, ,2,50,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,6500, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,6500, , , , , , , ,1626,6500,6500,8126,1,,,1142.48107431983,,39.0,1.0,2.0,0
2024,4,2566001,1,94,1,1,20240425660010999808,1,1,1,1,2, ,1,43,1,2,16,2,1981,1, , , , , , , , , , , , , , , ,2221,8610,3,2, , ,5,9998,0,6,6,6,6,6,6,36,24,60,1, ,2, ,2,2,4,7000, , , ,3500, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,7000, , , ,3500, , , ,50,10500,7000,10550,1,,,1083.349033462,,43.0,1.0,2.0,0
2024,4,2566001,1,94,1,1,20240425660010999808,1,2,2,1,2, ,2,38,2,2,25,11,1985,1, , , , , , , , , , , , , , , ,2221,8610,3,2, , ,5,9998,0,6,6,6,6,6,6,36, ,36,1, ,1,1,1,2,4,6500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,6500, , , , , , , ,50,6500,6500,6550,1,,,1142.48107431983,,38.0,1.0,1.0,1
2024,4,29453,1,34,1,1,202404294531003008,1,1,1,1,2, ,2,63,1,1,7,1,1961,1, , , , , , , , , , , , , , , ,5223,4711,3,5,2,2,1,4,0,0,10,0,10,0,10,30, ,30,1, ,1,1,1,2,2,105, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,455, , , , , , , , ,455,455,455,1,,,743.66753448803,,63.0,1.0,1.0,1
2024,4,29453,1,111,1,1,202404294531011008,1,1,1,1,2, ,1,41,1,1,6,10,1982,1, , , , , , , , , , , , , , , ,5211,4641,2, ,2,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1, , ,4600, , , , , , ,4600,4600,4600,1,,,935.203541764182,,41.0,1.0,1.0,1
2024,4,29453,1,111,1,1,202404294531011008,1,2,2,1,2, ,2,42,2,2,29,1,1982,1, , , , , , , , , , , , , , , ,5223,4641,4, ,2,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,2,2,1, , , , , , , , , , , , ,1,,,986.249411870578,,42.0,1.0,2.0,0
2024,4,20218,1,49,1,1,202404202181004000,1,1,1,1,2, ,1,31,1,1,4,7,1992,1, , , , , , , , , , , , , , , ,9411,5630,2, ,2,2,1,2,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4, ,6,2,2,2,2,2,2,10,1,1, , ,2530,300, , , , , ,2830,2830,2830,1,,,867.956464094162,,31.0,1.0,2.0,0
2024,4,20218,1,49,1,1,202404202181004000,1,2,2,1,2, ,2,30,2,2,21,12,1993,1, , , , , , , , , , , , , , , ,9411,5630,2, ,2,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,2,2,2,2,2,2,2,10,1,1, , ,1940,300, , , , , ,2240,2240,2240,1,,,915.331811754392,,30.0,1.0,1.0,1
2024,4,20218,1,49,2,1,202404202181004000,1,1,1,1,2, ,1,24,1,1,22,9,1999,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,0,9,9,9,9,9,4,49, ,49,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,900, , , , , , ,900,900,900,1,,,765.646779861402,,24.0,1.0,2.0,0
2024,4,20218,1,50,1,1,202404202181004992,1,1,1,1,2, ,1,20,1,1,11,7,2003,1, , , , , , , , , , , , , , , ,9411,5630,2, ,2,2,1,2,6,6,0,6,6,6,6,36, ,36,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,4475,120, , , , , ,4595,4595,4595,1,,,765.646779861402,,20.0,1.0,1.0,1
2024,4,20218,1,50,1,1,202404202181004992,1,2,2,1,2, ,2,20,2,2,25,9,2003,1, , , , , , , , , , , , , , , ,9411,5630,2, ,2,2,1,2,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,2840,240, , , , , ,3080,3080,3080,1,,,810.426188334538,,20.0,1.0,2.0,0
2024,4,20218,1,142,1,1,202404202181014016,1,1,1,1,2, ,1,36,1,1,6,8,1987,1, , , , , , , , , , , , , , , ,5212,4722,2, ,2,2,1,2,0,8,8,8,8,8,8,48,42,90,1, ,2, ,2,2, , , , , , , ,1500,1200, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , ,950, , ,1500, ,1200, ,3650,950,3650,1,,,867.956464094162,,36.0,1.0,2.0,0
2024,4,20218,1,142,1,1,202404202181014016,1,2,8,1,2, ,1,28,2,2,29,3,1996,2,1, , , , , , , , , , , , , , ,7519,1020,3,5,1, ,4,150,0,0,0,0,0,0,0,0,8,74,2,66,2, ,2,2,4,1700,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,5,1,1700,600, , , , , , , ,2300,2300,2300,1,,,867.956464094162,,28.0,1.0,2.0,0
2024,4,2152801,1,11,1,1,20240421528011001856,1,1,1,1,2, ,1,44,1,1,15,3,1980,1, , , , , , , , , , , , , , , ,9411,5630,1, ,3,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4, ,6,2,2,2,2,2,2,1,1,1, , ,1667,150, , , , , ,1817,1817,1817,1,,,866.170233058882,,44.0,1.0,2.0,0
2024,4,2152801,1,11,1,1,20240421528011001856,1,5,4,1,2, ,1,27,5,5,24,7,1996,1, , , , , , , , , , , , , , , ,9412,5630,3,5,2,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,217, , , , , , , , ,217,217,217,1,,,866.170233058882,,27.0,1.0,2.0,0
2024,4,2828702,1,22,1,1,20240428287020998656,1,1,1,1,2, ,2,64,1,1,9,1,1960,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,0,2,0,2,0,2,0,6, ,6,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,1,2,2,2,2,2,10,9,1, , ,50, , , , , , ,50,50,50,1,,,812.643327208305,,64.0,1.0,2.0,0
2024,4,2828702,1,22,1,1,20240428287020998656,1,3,3,1,2, ,2,21,3,3,27,4,2002,1, , , , , , , , , , , , , , , ,7513,1071,3,5,1, ,1,7,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1500,5, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500,150, , , , , , , ,1650,1650,1650,1,,,954.207484579179,,21.0,1.0,2.0,0
2024,4,2828702,1,23,1,1,20240428287020998656,1,1,1,1,2, ,2,62,1,1,18,7,1961,1, , , , , , , , , , , , , , , ,4417,8422,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,1,1,2500, , , , , , , ,83,2500,2500,2583,1,,,812.643327208305,,62.0,1.0,2.0,0
2024,4,2828702,1,23,1,1,20240428287020998656,1,3,3,1,2, ,2,22,3,3,10,2,2002,1, , , , , , , , , , , , , , , ,4417,6419,3,5,1, ,5,5000,0,7,7,7,7,7,0,35, ,35,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,2,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , , ,1100,1100,1100,1,,,954.207484579179,,22.0,1.0,2.0,0
2024,4,1796101,1,39,1,1,20240117961010999296,1,1,1,1,2, ,1,55,1,1,30,12,1968,1, , , , , , , , , , , , , , , ,7211,2512,3,5,1, ,2,25,0,8,8,8,8,8,5,45, ,45,1, ,1,1,1,1,3,850, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1700, , , , , , , ,350,1700,1700,2050,1,,,431.259412927492,,55.0,1.0,1.0,1
2024,4,1821402,1,68,1,1,20240118214021001216,1,2,2,1,2, ,2,67,2,2,2,7,1956,1, , , , , , , , , , , , , , , ,3213,8610,3,2, , ,5,9998,0,12,0,12,0,12,0,36, ,36,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,75,2500,2500,2575,1,,,415.889381542657,,67.0,1.0,2.0,0
2024,4,2152801,1,12,1,1,20240421528011001856,1,1,1,1,2, ,1,38,1,1,9,8,1985,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,550, , , , , , ,550,550,550,1,,,866.170233058882,,38.0,1.0,2.0,0
2024,4,2152801,1,13,1,1,20240421528011001856,1,1,1,1,2, ,1,33,1,1,24,3,1991,1, , , , , , , , , , , , , , , ,9412,5610,3,5,2,2,2,30,8,8,8,8,0,8,8,48, ,48,1, ,1,1,1,2,3,700,10, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,1400,300, , , , , , , ,1700,1700,1700,1,,,866.170233058882,,33.0,1.0,1.0,1
2024,4,2152801,1,13,1,1,20240421528011001856,1,2,6,1,2, ,1,55,2,2,31,3,1969,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,1, , ,1366, , , , , , ,1366,1366,1366,1,,,810.55787234332,,55.0,1.0,2.0,0
2024,4,2152801,1,14,1,1,20240421528011001856,1,1,1,1,2, ,1,51,1,1,24,12,1972,1, , , , , , , , , , , , , , , ,7518,1102,2, ,3,2,1,1,2,13,13,13,13,13,13,80, ,80,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,1,1, , ,600, , , , , , ,600,600,600,1,,,810.55787234332,,51.0,1.0,2.0,0
2024,4,2152801,1,14,1,1,20240421528011001856,1,3,3,1,2, ,1,27,3,3,18,12,1996,1, , , , , , , , , , , , , , , ,5211,4649,3,5,3,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,1,1,1083, , , , , , , , ,1083,1083,1083,1,,,866.170233058882,,27.0,1.0,1.0,1
2024,4,2152801,1,14,1,1,20240421528011001856,1,4,3,1,2, ,2,25,4,4,28,2,1999,1, , , , , , , , , , , , , , , ,5212,4771,3,5,2,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2,1,40, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1200, , , , , , , , ,1200,1200,1200,1,,,913.448083529105,,25.0,1.0,1.0,1
2024,4,2158002,1,59,1,1,20240421580020998144,1,2,2,1,2, ,2,42,2,1,25,3,1982,1, , , , , , , , , , , , , , , ,5241,8299,3,4,1, ,3,100,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,,,859.394923368208,,42.0,1.0,2.0,0
2024,4,2643101,1,28,1,1,20240426431011000320,1,1,1,1,2, ,1,59,1,1,13,1,1965,1, , , , , , , , , , , , , , , ,2251,8620,2, ,2,2,1,1,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,6500, , , , , , ,6500,6500,6500,1,,,803.424569071451,,59.0,1.0,1.0,1
2024,4,21929,1,44,1,1,202404219291004000,1,1,1,1,2, ,1,72,1,1,21,4,1952,1, , , , , , , , , , , , , , , ,9621,4923,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,1, , ,1170, , , , , , ,1170,1170,1170,1,,,969.230384183623,,72.0,1.0,1.0,1
2024,4,21929,1,44,1,1,202404219291004000,1,3,3,1,2, ,1,30,3,3,24,2,1994,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2598, , , , , , ,2598,2598,2598,1,,,1035.72926301861,,30.0,1.0,2.0,0
2024,4,21929,1,44,1,1,202404219291004000,1,5,3,1,2, ,2,43,5,1,20,4,1981,1, , , , , , , , , , , , , , , ,5213,4781,2, ,2,2,1,1,7,9,9,9,9,9,9,61, ,61,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1865,520, , , , , ,2385,2385,2385,1,,,1092.26209150395,,43.0,1.0,2.0,0
2024,4,21929,1,45,1,1,202404219291004000,1,1,1,1,2, ,1,48,1,1,20,5,1975,1, , , , , , , , , , , , , , , ,7221,2511,2, ,3,2,1,1,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,4030, , , , , , ,4030,4030,4030,1,,,969.230384183623,,48.0,1.0,1.0,1
2024,4,21929,1,45,1,1,202404219291004000,1,3,3,1,2, ,2,26,3,3,20,4,1998,1, , , , , , , , , , , , , , , ,2254,8690,3,5,1, ,2,50,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , , ,1600,1600,1600,1,,,1092.26209150395,,26.0,1.0,1.0,1
2024,4,21929,1,45,1,1,202404219291004000,1,5,3,1,2, ,2,15,5,5,26,12,2008,1, , , , , , , , , , , , , , , ,9629,8219,2, ,3,2,1,1,0,0,0,1,0,1,0,2, ,2,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,21, , , , , , ,21,21,21,1,,,967.078596103005,,15.0,1.0,1.0,1
2024,4,21929,1,46,1,1,202404219291004000,1,1,1,1,2, ,1,31,1,1,1,3,1993,1, , , , , , , , , , , , , , , ,4416,4759,3,5,1, ,1,6,0,8,8,8,8,8,0,40,12,52,1, ,2, ,2,2,4,1200,60, , ,1000, , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1200,260, , ,1000, , , , ,2460,1460,2460,1,,,1035.72926301861,,31.0,1.0,2.0,0
2024,4,21929,1,47,1,1,202404219291004000,1,2,2,1,2, ,2,38,2,2,9,11,1985,1, , , , , , , , , , , , , , , ,5230,4711,3,5,1, ,5,9000,8,0,0,0,0,8,8,24, ,24,1, ,2, ,2,2,4,600,50, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,600,50, , , , , , ,188,650,650,838,1,,,1092.26209150395,,38.0,1.0,2.0,0
2024,4,47380,1,49,1,1,202404473801004000,1,1,1,1,2, ,1,62,1,1,6,10,1961,1, , , , , , , , , , , , , , , ,9622,7830,3,5,1, ,5,2000,11,11,0,11,11,11,11,66,18,84,1, ,2, ,2,2,4,1800, , , , , ,400, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1800, , , , ,400, , , ,2200,1800,2200,1,,,839.341887991684,,62.0,1.0,2.0,0
