C208,C318_T,whoraT,INGTOT,INGTOTP,ingtrabw,C207_bin,C361_1_bin,C361_5_bin,C364_1_bin,C364_2_bin,C375_1_bin,C375_2_bin,C375_3_bin,C375_4_bin,C375_5_bin,C375_6_bin,C335_bin,nivel_educativo_ord,tamano_empresa_ord,C203_parentesco_2.0,C203_parentesco_3.0,C203_parentesco_4.0,C203_parentesco_5.0,C203_parentesco_6.0,C203_parentesco_7.0,C203_parentesco_8.0,C203_parentesco_11.0,C310_cat_ocup_2.0,C310_cat_ocup_3.0,C310_cat_ocup_4.0,C310_cat_ocup_6.0,C310_cat_ocup_7.0,C310_cat_ocup_8.0,C311_tipo_entidad_2.0,C311_tipo_entidad_3.0,C311_tipo_entidad_4.0,C311_tipo_entidad_5.0,C312_registro_sunat_2.0,C312_registro_sunat_3.0,C313_contabilidad_2.0,seguro_salud_2,seguro_salud_3,seguro_salud_4,seguro_salud_5,seguro_salud_6,C376_lengua_2,C376_lengua_3,C376_lengua_5,C376_lengua_9,C376_lengua_10,C376_lengua_11,C376_lengua_12,C376_lengua_13,C376_lengua_14,C377_etnia_2,C377_etnia_3,C377_etnia_4,C377_etnia_5,C377_etnia_6,C377_etnia_7,C377_etnia_8,C377_etnia_9,target_subempleo_horas
73,64.0,64,2115.0,2115.0,2115.0,1,0,1,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70,26.0,50,150.0,150.0,150.0,0,0,1,0,1,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,56.0,56,981.0,981.0,981.0,1,0,1,0,1,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,40.0,40,883.0,883.0,883.0,0,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
61,16.0,16,1200.0,1200.0,1200.0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,40.0,40,4040.0,4040.0,4107.0,1,1,0,0,1,0,0,0,0,0,0,0.0,12.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,60.0,60,1100.0,1100.0,1133.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47,48.0,48,1800.0,1800.0,2266.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59,45.0,45,3002.0,3002.0,3626.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,25.0,25,1083.0,1083.0,1083.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,58.0,58,4900.0,4900.0,4900.0,1,0,1,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,30.0,30,866.0,866.0,866.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,36.0,36,2700.0,2700.0,2775.0,1,1,0,0,1,0,0,0,0,0,0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,72.0,72,2200.0,2200.0,2200.0,1,0,0,0,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,84.0,84,3485.0,3485.0,3485.0,0,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,40.0,40,1000.0,1000.0,1000.0,1,1,0,0,1,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,48.0,48,1200.0,1200.0,1292.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44,48.0,48,2400.0,2400.0,3150.0,1,1,0,0,1,0,0,0,0,0,0,0.0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,48.0,48,1200.0,1200.0,1384.0,0,1,0,1,0,0,0,0,0,0,0,0.0,8.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,36.0,36,866.0,866.0,866.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,60.0,60,1515.0,1515.0,1515.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,24.0,24,210.0,210.0,210.0,0,0,1,0,0,0,0,0,0,0,0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45,35.0,35,5800.0,5800.0,5800.0,0,1,0,1,0,0,0,0,0,0,0,0.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
23,40.0,40,2000.0,2000.0,2166.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,40.0,40,1500.0,1500.0,1600.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
36,42.0,42,7000.0,7000.0,7050.0,0,1,0,1,0,0,0,0,0,0,0,0.0,12.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,40.0,40,3500.0,3500.0,4001.0,0,1,0,1,0,0,0,0,0,0,0,0.0,12.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,56.0,56,1350.0,1350.0,1350.0,1,0,1,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
63,2.0,2,346.0,346.0,346.0,0,0,1,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,53.0,53,1516.0,1516.0,1516.0,0,0,1,0,0,0,0,0,0,0,0,0.0,9.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,60.0,60,1299.0,1299.0,1299.0,1,0,0,0,0,0,0,0,0,0,0,0.0,4.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,20.0,60,650.0,650.0,650.0,1,0,0,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,35.0,35,563.0,563.0,563.0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
58,5.0,10,1500.0,1500.0,1500.0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49,6.0,24,1140.0,1140.0,1140.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45,91.0,91,961.0,961.0,961.0,0,1,0,1,0,0,0,0,0,0,0,1.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,25.0,25,1200.0,1200.0,1225.0,1,1,0,0,1,0,0,0,0,0,0,1.0,12.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,54.0,54,1776.0,1776.0,1776.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
55,48.0,48,2050.0,2050.0,2050.0,1,1,0,0,1,0,0,0,0,0,0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,84.0,84,1831.0,1831.0,1831.0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19,2.0,10,43.0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,40.0,40,3000.0,3000.0,3000.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,54.0,54,2598.0,2598.0,2648.0,1,0,1,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,44.0,44,2032.0,2032.0,2032.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,40.0,40,1876.0,1876.0,1876.0,1,0,1,1,0,0,0,0,0,0,0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,40.0,40,7200.0,7200.0,7200.0,1,1,0,1,0,0,0,0,0,0,0,0.0,12.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,25.0,25,1025.0,1025.0,1025.0,0,1,0,0,1,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,40.0,40,1800.0,1800.0,2250.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,48.0,52,3160.0,3160.0,3160.0,0,0,1,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,38.0,46,2500.0,2500.0,2500.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58,48.0,48,1649.0,1649.0,1649.0,1,0,1,0,1,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,16.0,16,518.0,518.0,518.0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78,24.0,24,620.0,620.0,620.0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,50.0,50,1025.0,1025.0,1042.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,48.0,48,1025.0,1025.0,1025.0,0,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
36,48.0,48,1129.0,1129.0,1384.0,1,1,0,0,1,0,0,0,0,0,0,0.0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
37,28.0,28,2165.0,2165.0,2165.0,0,0,1,1,0,0,0,0,0,0,0,1.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
37,35.0,35,3400.0,3400.0,3400.0,1,0,1,1,0,0,0,0,0,0,0,0.0,11.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48,60.0,60,1300.0,1300.0,1300.0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,54.0,54,1700.0,1700.0,1700.0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,40.0,40,3000.0,3000.0,3750.0,1,1,0,0,1,0,0,0,0,0,0,0.0,11.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,50.0,50,1637.0,1637.0,1637.0,0,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,31.0,31,900.0,900.0,900.0,0,0,1,0,0,0,0,0,0,0,0,1.0,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,50.0,60,15000.0,10000.0,15000.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,77.0,77,3100.0,3100.0,3100.0,1,1,0,1,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,43.0,52,300.0,180.0,300.0,0,1,0,0,0,0,0,0,0,0,0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15,32.0,32,,,,1,0,1,0,0,0,0,0,0,0,0,,5.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62,53.0,53,1868.0,1868.0,1885.0,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59,18.0,28,1000.0,650.0,1000.0,1,0,1,0,0,0,0,0,0,0,0,1.0,10.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,54.0,54,2873.0,2873.0,2923.0,0,1,0,0,1,0,0,0,0,0,0,0.0,11.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48,34.0,34,490.0,490.0,490.0,0,0,1,0,0,0,0,0,0,0,0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25,54.0,54,1343.0,1343.0,1343.0,0,0,1,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,48.0,48,1300.0,1300.0,1300.0,1,0,1,1,0,0,0,0,0,0,0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,36.0,36,3500.0,3500.0,3750.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71,42.0,42,450.0,450.0,450.0,1,0,1,0,1,0,0,0,0,0,0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,45.0,45,2500.0,2500.0,3124.0,1,1,0,1,0,0,0,0,0,0,0,0.0,11.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75,72.0,72,1935.0,1935.0,1935.0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,40.0,40,3000.0,3000.0,3750.0,0,1,0,1,0,0,0,0,0,0,0,0.0,11.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,60.0,60,,,,0,0,1,0,0,0,0,0,0,0,0,,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,20.0,20,866.0,866.0,866.0,1,0,1,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,28.0,28,2000.0,2000.0,2501.0,0,1,0,1,0,0,0,0,0,0,0,0.0,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33,61.0,61,3520.0,3520.0,4103.0,0,1,0,1,0,0,0,0,0,0,0,0.0,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,21.0,21,3500.0,3500.0,3500.0,1,0,1,0,0,0,0,0,0,0,0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,55.0,55,1300.0,1300.0,1300.0,0,0,1,1,0,0,0,0,0,0,0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,82.0,82,5000.0,5000.0,5000.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,70.0,70,1365.0,1365.0,1365.0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,48.0,48,2000.0,2000.0,2000.0,0,0,1,0,0,0,0,0,0,0,0,1.0,11.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
71,36.0,76,1293.0,693.0,1293.0,0,1,0,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78,16.0,16,,,,1,0,1,0,0,0,0,0,0,0,0,,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
72,39.0,39,217.0,217.0,217.0,1,1,0,1,0,0,0,0,0,0,0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,72.0,72,2287.0,2287.0,2287.0,1,0,1,1,0,0,0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,18.0,24,,,,0,0,1,0,0,0,0,0,0,0,0,,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,14.0,14,640.0,640.0,640.0,0,1,0,0,0,0,0,0,0,0,0,0.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
