ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_std,C318_T_std,C328_T_std,whoraT_std,C331_std,INGTOT_std,INGTOTP_std,ingtrabw_std,I339_1_std,I342_std,I345_1_std,I348_std,INGTOT_log_std,INGTOTP_log_std,INGTRABW_log_std
2024,9,27795,1,40,1,1,202309277951004000,1,2,2,1,2, ,2,59.0,2,2,30.0,1.0,1965,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,1,9,9,9,9,9,9,9,63.0,,63.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1550.0,130,,, , , ,1680.0,1680.0,1680.0,1,,,,1358.17009982702,59.0,1.0,2.0,0,0,0,0,0,0,0,7.427144133408616,7.427144133408616,7.427144133408616,,7.346655163176539,,,1.1479437226187217,1.179757502970619,,1.0336679492074892,,-0.1779422107208778,-0.15166706500766622,-0.22190995232655467,,-0.012118188083759482,,,0.16647429753249535,0.20222465908785658,0.11262896696531996
2024,9,27795,1,40,1,1,202309277951004000,1,3,3,1,2, ,1,23.0,3,3,7.0,3.0,2001,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,8,0,0,0,0,8,8,24.0,,24.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,, ,1249.0, ,,, , , ,1249.0,1249.0,1249.0,1,,,,1571.0926170466,23.0,1.0,2.0,0,0,0,0,0,0,0,7.1308988302963465,7.1308988302963465,7.1308988302963465,,7.1308988302963465,,,-1.2865740146769247,-0.8904896987865258,,-1.1450143696496198,,-0.3866973897573614,-0.371949643352322,-0.4073265267357232,,-0.16379990144710085,,,-0.16558676298486866,-0.1287351574006563,-0.20930949292840054
2024,9,27795,1,42,1,1,202309277951004000,1,1,1,1,2, ,1,54.0,1,1,15.0,8.0,1970,1, , , , , , , , , , , , , , , ,9622,9602,3,5,2,2,1,8,0,8,8,8,8,8,8,48.0,6.0,54.0,1,,2, ,2,2,4,1200, , , , , ,500, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200.0, ,, ,,500.0, , , ,1700.0,1200.0,1700.0,1,,,,1547.20346283082,54.0,1.0,2.0,0,0,0,0,0,0,0,7.438971592395862,7.090909822079984,7.438971592395862,7.090909822079984,,,6.2166061010848646,0.8098162591054374,0.3835085792178711,-0.6878531935059685,0.5308951063943101,,-0.16825519545236345,-0.3969933703567028,-0.21330593495257932,-0.4633627773319829,,,-0.17083379790186448,0.17973168434426895,-0.1734101435753036,0.12548221355119757
2024,9,27795,1,42,1,1,202309277951004000,1,2,2,1,2, ,2,57.0,2,1,27.0,12.0,1966,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,1000,80, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1000.0,346,, ,,, , , ,1346.0,1346.0,1346.0,1,,,,1358.17009982702,57.0,1.0,2.0,0,0,0,0,0,0,0,7.205635176410364,7.205635176410364,7.205635176410364,6.90875477931522,,,,1.012692737213408,-0.04115751345026121,,-0.25119598242619046,,-0.33971536570506694,-0.32237328581303754,-0.36559704247194286,-0.5681716832729095,,,,-0.08181486824394751,-0.04524108294593569,-0.12809131355725822
2024,9,49920,1,67,1,1,202406499201006016,1,1,1,1,2, ,1,37.0,1,1,11.0,6.0,1987,1, , , , , , , , , , , , , , , ,9629,7310,3,5,1, ,1,5,0,10,10,10,0,10,5,45.0,,45.0,1,,1,1,1,2,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1732.0, ,, ,,, , , ,1732.0,1732.0,1732.0,1,,,,784.414834717671,37.0,1.0,1.0,1,0,0,0,0,0,0,7.457609289715606,7.457609289715606,7.457609289715606,7.457609289715606,,,,-0.3398171168397288,0.2242587944673215,,0.02812226358113122,,-0.15275597102274055,-0.12509004859485393,-0.19953950715421878,-0.1845710875291182,,,,0.20062266041233665,0.23625977267355336,0.1457363458802082
2024,9,1818902,1,21,1,1,20240918189020999680,1,1,1,1,2, ,1,55.0,1,1,1.0,8.0,1969,1, , , , , , , , , , , , , , , ,5212,4752,1, ,3,2,1,2,0,6,6,6,6,6,5,35.0,2.0,37.0,1,,1,1,1,2, , , , , , , ,30, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,6,1,, ,2950.0, ,,30.0, , , ,2980.0,2950.0,2980.0,1,,,,437.997376914101,55.0,1.0,1.0,1,0,0,0,0,0,0,8.000014093678072,7.989899374942939,8.000014093678072,,7.989899374942939,,3.4339872044851463,0.8774417518080943,-0.3065738213678439,-1.0170659936797568,-0.4187869300305834,,0.45171378173255305,0.49742545122832643,0.3373511769818424,,0.6933781531410841,,-0.5752712818173727,0.8086036563683524,0.8309244882816537,0.7351835553114232
2024,9,49920,1,69,1,1,202406499201006016,1,1,1,1,2, ,1,35.0,1,1,5.0,4.0,1989,1, , , , , , , , , , , , , , , ,7322,3100,3,5,2,2,1,15,0,8,8,8,8,8,5,45.0,,45.0,1,,1,1,1,2,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,1,1,1,1732.0, ,, ,,, , , ,1732.0,1732.0,1732.0,1,,,,784.414834717671,35.0,1.0,1.0,1,0,0,0,0,0,0,7.457609289715606,7.457609289715606,7.457609289715606,7.457609289715606,,,,-0.4750681022450425,0.2242587944673215,,0.02812226358113122,,-0.15275597102274055,-0.12509004859485393,-0.19953950715421878,-0.1845710875291182,,,,0.20062266041233665,0.23625977267355336,0.1457363458802082
2024,9,49920,1,70,1,1,202406499201007008,1,1,1,1,2, ,1,54.0,1,1,7.0,11.0,1969,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,0,0,0,7,7,7,0,21.0,,30.0,2,30.0,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,, ,1859.0, ,,, , , ,1859.0,1859.0,1859.0,1,,,,700.37833149909,54.0,1.0,1.0,1,0,0,0,0,0,0,7.528331766707247,7.528331766707247,7.528331766707247,,7.528331766707247,,,0.8098162591054374,-1.0497394835370755,,-0.8098324744408337,-0.7628523417823294,-0.0912434240676746,-0.060180796971254655,-0.14490399682947536,,0.14359493294372383,,,0.2798954133152214,0.31526962619989307,0.2225925359475637
2024,9,49920,1,70,1,1,202409499201007008,1,3,3,1,2, ,1,14.0,3,3,9.0,7.0,2010,1, , , , , , , , , , , , , , , ,7513,1073,2, ,3,2,1,1,0,0,2,1,0,0,0,3.0,,3.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1,, ,120.0, ,,, , , ,120.0,120.0,120.0,1,,,,711.192323564464,14.0,1.0,2.0,0,0,0,0,0,0,0,4.795790545596741,4.795790545596741,4.795790545596741,,4.795790545596741,,,-1.895203449000836,-2.0052381920403732,,-2.3181510028803705,,-0.9335294016649948,-0.9489775573920352,-0.8930233074966312,,-0.7327323080491354,,,-2.7830072766406664,-2.7374752834579654,-2.746940155637541
2024,9,49920,1,71,1,1,202406499201007008,1,1,1,1,2, ,1,56.0,1,1,5.0,12.0,1967,1, , , , , , , , , , , , , , , ,8331,4921,3,5,1, ,4,300,0,8,8,8,8,8,8,48.0,,48.0,1,,1,1,1,2,3,1900, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,3800.0, ,, ,,, , ,409,3800.0,3800.0,4209.0,1,,,,700.37833149909,56.0,1.0,1.0,1,0,0,0,0,0,0,8.24301946898925,8.24301946898925,8.345217926676428,8.24301946898925,,,,0.9450672445107511,0.3835085792178711,,0.1957132111855242,,0.8488814077416402,0.9318574502839121,0.8660680446126271,0.8991529999000626,,,,1.0809881356816644,1.1137056125561346,1.110326685607004
2024,9,49920,1,71,1,1,202406499201007008,1,4,4,1,2, ,2,34.0,4,4,26.0,4.0,1990,1, , , , , , , , , , , , , , , ,4312,6419,3,5,1, ,5,501,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1025.0, ,, ,,, , , ,1025.0,1025.0,1025.0,1,,,,780.486422806583,34.0,1.0,2.0,0,0,0,0,0,0,0,6.933423025730715,6.933423025730715,6.933423025730715,6.933423025730715,,,,-0.5426935949476993,0.3835085792178711,,0.1957132111855242,,-0.4951919607647218,-0.48643525251520575,-0.503691521324247,-0.5550705700302936,,,,-0.3869371925163455,-0.3493515025489014,-0.42391224179979614
2024,9,2098501,1,70,1,1,20240620985010999296,1,1,1,1,2, ,1,58.0,1,1,3.0,5.0,1966,1, , , , , , , , , , , , , , , ,9333,5224,2, ,3,2,1,1,0,9,9,9,9,9,9,54.0,,54.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,2100.0, ,,, , , ,2100.0,2100.0,2100.0,1,,,,1031.95841190289,58.0,1.0,2.0,0,0,0,0,0,0,0,7.650168700845001,7.650168700845001,7.650168700845001,,7.650168700845001,,,1.0803182299160647,0.7020081487189703,,0.5308951063943101,,0.02548510991792296,0.0629934521727408,-0.04122558747307252,,0.26504108882600047,,,0.4164623095155453,0.45138361329143734,0.3549963058045199
2024,9,2098501,1,70,1,1,20240620985010999296,1,3,3,1,2, ,1,29.0,3,3,18.0,4.0,1995,1, , , , , , , , , , , , , , , ,2359,8521,3,5,2,2,1,15,0,8,8,8,8,0,0,32.0,,40.0,2,40.0,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1400.0, ,, ,,, , ,16,1400.0,1400.0,1416.0,1,,,,1155.78031287133,29.0,1.0,2.0,0,0,0,0,0,0,0,7.244941546337007,7.244941546337007,7.256297239690681,7.244941546337007,,,,-0.8808210584609836,-0.4658236061183935,,-0.25119598242619046,-0.14770652468640513,-0.31356042448007826,-0.2947740764612709,-0.33548298166302915,-0.3585538713910563,,,,-0.03775639796338256,-0.001328727742041252,-0.07303536345052401
2024,9,21138,1,40,1,1,202306211381004000,1,1,1,1,2, ,2,50.0,1,1,20.0,1.0,1974,1, , , , , , , , , , , , , , , ,9121,9601,2, ,3,2,1,1,0,0,2,0,0,0,0,2.0,5.0,7.0,1,,2, ,2,2, , , , , ,50,10, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,173.0, ,50.0,,43, , ,266.0,173.0,266.0,1,,,,912.212453688327,50.0,1.0,2.0,0,0,0,0,0,0,0,5.58724865840025,5.159055299214529,5.58724865840025,,5.159055299214529,3.9318256327243257,,0.5393142882948101,-2.05832145362389,-0.7701563935494156,-2.0946964060745135,,-0.8628141902048403,-0.9218894445097456,-0.8302139806666112,,-0.7060242322741949,-0.6356145670855482,,-1.8958626787970163,-2.331642566682283,-1.886839410648551
2024,9,21138,1,43,1,1,202306211381004000,1,1,1,1,2, ,1,35.0,1,1,19.0,7.0,1989,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,17,7,0,17,7,0,17,65.0,16.0,81.0,1,,2, ,2,2,4,3500,36, , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,6,5, ,2,2,2,2,2,2,10,7,1,3500.0,156,, ,,, , ,67,3656.0,3656.0,3723.0,1,,,,1163.86432848415,35.0,1.0,2.0,0,0,0,0,0,0,0,8.204398418149381,8.204398418149381,8.222553638396958,8.160803920954665,,,,-0.4750681022450425,1.2859240261376523,0.1351788069285025,2.039213634833847,,0.7791348978083371,0.8582595586792011,0.6569904224250264,0.7419396409886727,,,,1.0376978388720588,1.0705588832602704,0.9770238057375936
2024,9,21138,1,43,1,1,202306211381004000,1,2,2,1,2, ,2,34.0,2,2,6.0,12.0,1989,1, , , , , , , , , , , , , , , ,3314,4719,1, ,2,1,1,4,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,2000.0, ,,, , , ,2000.0,2000.0,2000.0,1,,,,1158.03560331406,34.0,1.0,2.0,0,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.601402334583733,,7.601402334583733,,,-0.5426935949476993,2.2945059962244665,,2.2068045824382403,,-0.02294996642464865,0.011883805225024842,-0.08424567434294922,,0.21464849302422595,,,0.3618001389151301,0.39690272377494074,0.3020004652499926
2024,9,21138,1,45,1,1,202306211381004000,1,1,1,1,2, ,1,43.0,1,1,,,1981,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,8,8,8,8,8,8,8,56.0,,56.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,, ,1500.0, ,,, , , ,1500.0,1500.0,1500.0,1,,,,1163.86432848415,43.0,1.0,2.0,0,0,0,0,0,0,0,7.313886831633462,7.313886831633462,7.313886831633462,,7.313886831633462,,,0.06593583937621221,0.8081746718860034,,0.6426224047972389,,-0.26512534813750666,-0.24366442951355494,-0.2993461086923327,,-0.037314485984646754,,,0.039524302566532235,0.07569567983418785,-0.010451064758907386
2024,9,21187,1,131,1,1,202306211871012992,1,1,1,1,2, ,2,39.0,1,1,14.0,4.0,1985,1, , , , , , , , , , , , , , , ,5141,9602,1, ,2,1,1,2,0,5,5,5,5,5,12,37.0,,37.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,2500.0, ,,, , , ,2500.0,2500.0,2500.0,1,,,,1271.92606330058,39.0,1.0,2.0,0,0,0,0,0,0,0,7.824445930877619,7.824445930877619,7.824445930877619,,7.824445930877619,,,-0.20456613143441515,-0.20040729820081082,,-0.4187869300305834,,0.21922541528820938,0.2674320399636046,0.13085476000643428,,0.4666114720330986,,,0.6118094803252998,0.6460829366689393,0.5443884833067637
2024,9,21187,1,131,1,1,202306211871012992,1,2,2,1,2, ,1,39.0,2,1,,,1985,1, , , , , , , , , , , , , , , ,2511,6511,3,5,1, ,5,9998,0,8,8,8,8,0,5,37.0,,45.0,2,45.0,2, ,2,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000.0, ,, ,,, , ,1500,6000.0,6000.0,7500.0,1,,,,1278.32803180521,39.0,1.0,2.0,0,0,0,0,0,0,1,8.699681400989514,8.699681400989514,8.922791623969637,8.699681400989514,,,,-0.20456613143441515,-0.20040729820081082,,0.02812226358113122,0.159866383861557,1.9144530872782155,2.056269683133663,2.281859103500269,2.0520509652502548,,,,1.5928600332099385,1.6238799431676152,1.7379929629394415
2024,9,2452702,1,38,1,1,20230924527020998656,1,3,3,1,2, ,1,29.0,3,3,20.0,7.0,1995,1, , , , , , , , , , , , , , , ,4419,4922,3,5,1, ,4,230,0,8,8,8,8,8,8,48.0,6.0,54.0,2,48.0,1,1,1,2,4,1353,60, , ,70, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1353.0,260,, ,70.0,, , ,251,1683.0,1613.0,1934.0,1,,,,1327.67663895565,29.0,1.0,1.0,1,0,0,0,0,0,0,7.428927194802272,7.3864708488298945,7.567862605463882,7.21081845347222,,4.262679877041316,,-0.8808210584609836,0.3835085792178711,-0.6878531935059685,0.5308951063943101,0.3444101289903343,-0.17648915843060065,-0.1859105284626359,-0.11263893167706784,-0.38318396428717405,,-0.6210714437560961,,0.1684729292445418,0.1567852119177617,0.26555185788082997
2024,9,2452702,1,40,1,1,20230924527020998656,1,1,1,1,2, ,1,67.0,1,1,2.0,7.0,1957,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9412,5610,4, ,2,2,1,2,0,4,4,4,4,0,4,20.0,,20.0,1,,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1,, ,, ,,, , , ,,,,1,,,,1185.43901518227,67.0,1.0,2.0,0,0,0,0,0,0,0,,,,,,,,1.6889476642399763,-1.102822745120592,,-1.368468966455477,,,,,,,,,,,
2024,9,2452702,1,40,1,1,20230924527020998656,1,2,2,1,2, ,2,64.0,2,2,6.0,1.0,1960,1, , , , , , , , , , , , , , , ,9411,5610,2, ,2,2,1,2,0,5,5,5,5,0,5,25.0,,30.0,2,30.0,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,698.0,260,,, , , ,958.0,958.0,958.0,1,,,,1040.60510738723,64.0,1.0,2.0,0,0,0,0,0,0,0,6.865891074883439,6.865891074883439,6.865891074883439,,6.54965074223381,,,1.4860711861320057,-0.8374064372030093,,-0.8098324744408337,-0.7628523417823294,-0.5276434619142447,-0.5206787159701755,-0.5325149795270644,,-0.44146310431487856,,,-0.46263368789218734,-0.42479695881341917,-0.4973011935265715
2024,9,2452702,1,40,1,1,20230924527020998656,1,3,3,1,2, ,2,35.0,3,3,28.0,6.0,1989,1, , , , , , , , , , , , , , , ,4417,6202,3,5,1, ,3,61,0,9,9,9,9,9,3,48.0,,48.0,1,,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1400.0, ,, ,,, , ,292,1400.0,1400.0,1692.0,1,,,,1321.02752869956,35.0,1.0,2.0,0,0,0,0,0,0,0,7.244941546337007,7.244941546337007,7.434257382133135,7.244941546337007,,,,-0.4750681022450425,0.3835085792178711,,0.1957132111855242,,-0.31356042448007826,-0.2947740764612709,-0.21674754190216944,-0.3585538713910563,,,,-0.03775639796338256,-0.001328727742041252,0.12035914298888599
2024,9,2452702,1,41,1,1,20230924527020998656,1,2,3,1,2, ,1,62.0,2,2,3.0,10.0,1961,1, , , , , , , , , , , , , , , ,8142,2220,3,5,1, ,3,100,0,11,11,11,11,11,11,66.0,,66.0,1,,2, ,2,2,2,500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,2165.0, ,, ,,, , ,425,2165.0,2165.0,2590.0,1,,,,1185.43901518227,62.0,1.0,2.0,0,0,0,0,0,0,0,7.680637427560936,7.680637427560936,7.85979918056211,7.680637427560936,,,,1.350820200726692,1.3390072877211687,,1.2012588968118822,,0.0569679095405945,0.09621472268875617,0.1695728381893233,0.04234019383298783,,,,0.45061467446316095,0.48542271567249035,0.5828078966648541
2024,9,2452702,1,42,1,1,20230924527020998656,1,1,1,1,2, ,1,58.0,1,1,5.0,5.0,1966,1, , , , , , , , , , , , , , , ,9629,8010,2, ,3,2,1,1,8,8,8,8,8,8,8,56.0,,56.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1,, ,600.0, ,,, , , ,600.0,600.0,600.0,1,,,,1185.43901518227,58.0,1.0,2.0,0,0,0,0,0,0,0,6.398594934535208,6.398594934535208,6.398594934535208,,6.398594934535208,,,1.0803182299160647,0.8081746718860034,,0.6426224047972389,,-0.7010410352206511,-0.7036512520429985,-0.686526890521223,,-0.4908478482006176,,,-0.986425458798,-0.9468516318518316,-1.005125615238927
2024,9,29439,1,53,1,1,202309294391004992,1,1,1,1,2, ,1,52.0,1,1,9.0,11.0,1971,1, , , , , , , , , , , , , , , ,3314,9329,3,5,1, ,4,300,0,8,8,8,8,8,6,46.0,,46.0,1,,1,1,1,2,3,3000,15, , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,6000.0,450,, ,,, , ,1500,6450.0,6450.0,7950.0,1,,,,930.930065610817,52.0,1.0,1.0,1,0,0,0,0,0,1,8.771990436532242,8.771990436532242,8.981052985901483,8.699681400989514,,,,0.6745652737001238,0.277342056050838,,0.08398591278259555,,2.1324109308197876,2.286263094398385,2.4754494944147143,2.0520509652502548,,,,1.6739111579874566,1.7046622707936279,1.8013072937814765
2024,9,1818902,1,26,1,1,20240918189020999680,1,1,1,1,2, ,1,23.0,1,1,13.0,12.0,2000,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,10,10,0,10,10,10,62.0,,62.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,6,1,, ,900.0, ,,, , , ,900.0,900.0,900.0,1,,,,444.760150611662,23.0,1.0,2.0,0,0,0,0,0,0,0,6.803505257608338,6.803505257608338,6.803505257608338,,6.803505257608338,,,-1.2865740146769247,1.1266742413871027,,0.9778043000060248,,-0.5557358061929363,-0.5503223111998506,-0.5574666299115929,,-0.339670060795294,,,-0.5325618873538408,-0.4944932490834756,-0.5650976909621641
2024,9,1818902,1,26,1,1,20240918189020999680,1,2,6,1,2, ,1,66.0,2,2,26.0,12.0,1957,1, , , , , , , , , , , , , , , ,5213,4789,4, ,2,2,1,2,4,8,8,8,8,8,4,48.0,,48.0,1,,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,, ,,, , , ,,,,1,,,,437.997376914101,66.0,1.0,1.0,1,0,0,0,0,0,0,,,,,,,,1.6213221715373196,0.3835085792178711,,0.1957132111855242,,,,,,,,,,,
2024,9,1818902,1,26,1,1,20240918189020999680,1,3,6,1,2, ,2,56.0,3,4,28.0,12.0,1967,1, , , , , , , , , , , , , , , ,5213,4789,2, ,2,2,1,2,8,10,10,10,10,10,10,68.0,,68.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,1072.0,30,,, , , ,1102.0,1102.0,1102.0,1,,,,384.483977329649,56.0,1.0,2.0,0,0,0,0,0,0,0,7.005789019253503,7.005789019253503,7.005789019253503,,6.9782137426306985,,,0.9450672445107511,1.445173810888202,,1.3129861952148107,,-0.45789695198094166,-0.4470808243654644,-0.470566054434442,,-0.25299479601624175,,,-0.3058222235966089,-0.2685055425127542,-0.3452699941129992
2024,9,1818902,1,26,1,1,20240918189020999680,1,4,7,1,2, ,1,25.0,4,4,24.0,6.0,1999,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,5,6,10,10,18,10,10,8,72.0,,72.0,1,,2, ,2,2,2,340, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,1472.0, ,, ,,, , , ,1472.0,1472.0,1472.0,1,,,,490.551498478639,25.0,1.0,2.0,0,0,0,0,0,0,0,7.29505641646263,7.29505641646263,7.29505641646263,7.29505641646263,,,,-1.1513230292716108,1.657506857222268,,1.5364407920206682,,-0.2786871695134267,-0.2579751306589154,-0.3113917330158982,-0.3208226652523227,,,,0.018417309254172905,0.05465868554645374,-0.030914629229191585
